prev	curr	type	n
Philosophy	Biology	external	51
Philosophy	Science	link	58
English_language	Biology	link	67
United_States	Main_Page	external	44
other-empty	Earth	link	34
Science	Sports	link	37
Biology	Chemistry	external	56
Chemistry	United_States	external	46
Literature	Sports	external	36
Religion	Geography	link	47
Main_Page	Philosophy	external	38
Wikipedia	Earth	external	46
Wikipedia	Technology	link	29
Sports	United_States	other	38
Science	Physics	external	55
History	United_States	link	48
Wikipedia	Philosophy	external	47
other-search	Geography	link	39
other-external	Earth	link	44
Art	Biology	link	59
English_language	Philosophy	other	50
Physics	Philosophy	external	37
Earth	Main_Page	other	49
Main_Page	Physics	link	51
Wikipedia	Science	link	52
other-external	Music	other	56
Philosophy	World_War_II	link	42
United_States	Earth	link	48
Music	Music	link	44
History	Mathematics	link	43
Literature	Geography	other	71
Philosophy	Chemistry	external	63
Religion	English_language	link	61
Geography	Earth	link	39
History	Biology	external	36
Chemistry	Science	other	59
Chemistry	Religion	link	58
other-search	Biology	external	69
Literature	Religion	other	67
History	United_States	other	44
Technology	Art	other	59
Physics	Philosophy	link	66
Technology	Philosophy	link	46
Biology	Biology	other	35
English_language	Art	external	45
History	English_language	external	56
Wikipedia	Music	other	45
other-empty	Physics	other	49
Physics	English_language	other	56
Technology	Music	other	40
Literature	Literature	link	54
other-external	Chemistry	external	61
History	Religion	external	37
Mathematics	United_States	other	62
Geography	Geography	external	61
Science	Main_Page	external	43
Mathematics	English_language	external	46
Art	Music	link	60
other-external	Mathematics	link	42
Wikipedia	Philosophy	external	42
other-external	Technology	other	80
World_War_II	Music	link	48
History	Technology	external	41
Philosophy	Biology	external	47
Literature	Main_Page	link	51
Main_Page	Art	other	58
Chemistry	Geography	other	54
other-internal	Main_Page	external	52
other-empty	Physics	other	60
Technology	Wikipedia	link	58
Art	Geography	link	38
Biology	Wikipedia	other	49
Philosophy	Technology	external	41
Biology	Art	other	45
other-external	Chemistry	link	42
Physics	Music	other	45
other-empty	Physics	other	45
Music	Art	external	56
other-external	Religion	link	43
Chemistry	World_War_II	link	57
Wikipedia	Religion	link	33
Religion	Religion	link	78
Philosophy	English_language	other	67
Sports	Wikipedia	other	36
other-external	United_States	link	44
Sports	Wikipedia	external	47
English_language	Earth	link	49
United_States	Art	external	50
other-search	Sports	other	67
Sports	Mathematics	external	61
Mathematics	Sports	external	46
Wikipedia	Art	external	42
other-internal	History	link	57
Literature	Technology	other	34
Literature	Biology	link	61
other-empty	Art	other	41
Chemistry	Literature	other	51
Biology	Sports	external	41
Art	United_States	other	44
Music	Art	link	46
other-external	History	link	58
Literature	Philosophy	link	38
Wikipedia	Chemistry	link	55
Music	Literature	other	66
other-search	United_States	other	57
Chemistry	Science	other	45
Science	United_States	link	59
Main_Page	Philosophy	external	43
other-search	Technology	other	47
United_States	Earth	external	32
other-search	Wikipedia	other	52
Sports	History	external	56
Physics	Main_Page	link	49
Religion	Physics	link	51
Geography	Biology	external	49
Geography	English_language	link	47
World_War_II	Earth	other	40
Philosophy	Wikipedia	external	38
World_War_II	Chemistry	link	44
other-empty	Music	external	51
Religion	Science	external	54
Geography	Earth	other	33
Art	Art	other	41
Literature	Physics	external	62
Mathematics	Wikipedia	external	36
Mathematics	Technology	external	46
World_War_II	Wikipedia	other	70
Philosophy	Geography	external	66
other-search	Main_Page	external	52
Science	Religion	external	47
Music	Religion	other	45
United_States	Main_Page	link	59
other-internal	Chemistry	external	45
English_language	United_States	link	44
Religion	English_language	other	49
other-search	Biology	link	62
United_States	World_War_II	other	58
Philosophy	Philosophy	other	47
Literature	Wikipedia	other	50
Literature	Wikipedia	external	46
other-search	Philosophy	link	44
Chemistry	Wikipedia	external	66
Chemistry	Literature	external	54
other-empty	Science	link	49
Art	History	other	58
Religion	Sports	link	48
Literature	Wikipedia	external	54
Mathematics	Literature	link	57
Geography	Religion	other	40
Sports	Physics	external	55
Literature	Science	external	48
Science	English_language	external	49
Art	World_War_II	link	40
Physics	Technology	link	43
Philosophy	Philosophy	link	53
History	Physics	external	37
Philosophy	Music	other	42
Religion	Chemistry	link	48
Wikipedia	Sports	external	41
other-empty	Literature	other	46
Religion	Physics	external	53
Physics	Biology	external	49
Technology	Earth	link	52
other-external	Philosophy	other	54
United_States	Technology	other	50
Literature	Wikipedia	other	53
Wikipedia	Chemistry	other	46
Science	United_States	other	40
Music	Music	other	48
Sports	Music	other	50
Mathematics	History	link	39
other-search	United_States	external	54
Physics	Philosophy	external	58
other-external	Sports	external	73
other-external	Physics	link	48
Wikipedia	Sports	link	61
Science	United_States	other	44
Wikipedia	Earth	other	40
Main_Page	Music	external	58
other-external	Earth	external	49
Geography	Science	other	45
Wikipedia	Geography	other	43
Biology	Main_Page	other	40
Chemistry	Science	external	59
other-search	Physics	link	58
Main_Page	Science	other	55
Technology	Music	link	58
Technology	Mathematics	external	56
other-internal	Science	external	54
Main_Page	Technology	external	45
Music	United_States	other	50
Main_Page	Sports	link	41
Art	English_language	external	48
Physics	Geography	other	58
Biology	History	link	49
Earth	Philosophy	link	39
English_language	Wikipedia	link	45
Main_Page	Literature	external	46
other-internal	Science	external	35
Chemistry	Chemistry	link	40
Religion	Main_Page	other	44
other-empty	History	link	48
Technology	Mathematics	other	76
Science	Science	external	52
World_War_II	Philosophy	other	71
Technology	Geography	other	58
World_War_II	History	other	32
Chemistry	Sports	other	59
Main_Page	Main_Page	link	60
Biology	Geography	link	40
other-empty	English_language	other	44
Main_Page	Art	other	41
Earth	Geography	external	42
Technology	Science	other	36
Wikipedia	Main_Page	other	48
Earth	History	link	46
English_language	Literature	other	46
Art	Literature	external	62
Religion	Philosophy	other	40
Physics	Science	external	53
Literature	Physics	link	40
Wikipedia	World_War_II	other	46
Chemistry	Literature	external	50
Sports	Chemistry	external	53
other-external	World_War_II	link	42
Music	Earth	external	57
Art	Wikipedia	other	44
Geography	Chemistry	external	49
Music	Literature	external	34
other-search	Chemistry	other	51
Technology	Science	external	52
Geography	Mathematics	other	68
other-external	Religion	external	50
Mathematics	Literature	other	53
Geography	Philosophy	external	57
Physics	Sports	external	48
World_War_II	Wikipedia	other	44
Chemistry	Art	other	52
United_States	Technology	external	54
Wikipedia	English_language	other	55
World_War_II	Music	link	52
other-internal	Earth	link	37
other-external	Chemistry	other	52
United_States	Technology	external	53
Biology	Mathematics	external	41
other-search	Art	other	64
Wikipedia	English_language	external	32
Mathematics	Technology	other	47
History	Technology	external	43
United_States	United_States	link	52
History	Geography	link	50
Chemistry	Wikipedia	external	52
Philosophy	Biology	external	62
Earth	Earth	other	55
Philosophy	History	link	44
Wikipedia	Mathematics	link	49
Chemistry	Biology	link	61
Main_Page	Chemistry	other	57
English_language	Art	link	63
United_States	Literature	link	52
Technology	Religion	external	40
Literature	United_States	other	43
Earth	Sports	external	50
other-external	World_War_II	link	44
other-external	English_language	other	38
Technology	Technology	external	47
Physics	Mathematics	link	55
Main_Page	Art	external	51
Art	Main_Page	link	61
Science	Mathematics	other	59
other-internal	Art	link	38
United_States	Physics	other	63
Art	World_War_II	external	49
Mathematics	United_States	link	54
Earth	Science	link	44
Art	Religion	other	74
Wikipedia	Mathematics	link	48
Wikipedia	Literature	external	50
Physics	History	link	55
Chemistry	Wikipedia	external	57
Biology	Religion	other	54
other-empty	Science	link	45
History	Literature	other	38
History	Technology	link	46
World_War_II	Main_Page	external	42
English_language	World_War_II	other	53
Philosophy	Music	external	39
other-external	Mathematics	link	57
other-search	Geography	external	39
other-empty	Earth	other	59
Technology	Physics	other	44
History	History	other	56
other-search	History	link	46
Literature	Earth	other	44
Technology	History	external	44
Chemistry	Earth	external	56
Physics	World_War_II	other	43
Biology	Science	link	40
other-empty	Geography	other	33
English_language	World_War_II	external	39
History	United_States	link	36
other-external	Religion	other	57
Art	Geography	link	47
United_States	Wikipedia	other	48
other-search	Mathematics	other	46
History	History	link	48
Chemistry	Biology	link	61
Geography	Earth	link	36
Sports	Physics	other	66
Technology	United_States	link	62
United_States	Art	link	47
Geography	Technology	external	50
Sports	Art	link	53
other-empty	Wikipedia	link	38
Geography	Geography	link	59
World_War_II	Religion	external	53
Art	Chemistry	other	46
other-internal	Music	link	49
Religion	Chemistry	external	42
Religion	English_language	other	47
Philosophy	Earth	external	46
Geography	Sports	external	43
Biology	Biology	link	44
World_War_II	Literature	link	55
Mathematics	World_War_II	external	56
other-external	Science	external	59
Literature	History	other	47
English_language	World_War_II	external	70
Philosophy	Technology	external	72
United_States	Art	other	66
Sports	English_language	other	43
other-search	Main_Page	link	73
other-search	Biology	other	44
History	United_States	other	47
Earth	Religion	other	50
Physics	Earth	external	52
Chemistry	Art	other	57
English_language	Science	link	32
World_War_II	Biology	external	58
Philosophy	Technology	other	51
Literature	Technology	other	50
other-external	Music	external	52
History	United_States	link	41
Biology	United_States	other	76
Wikipedia	Chemistry	external	53
Literature	Religion	link	39
other-empty	Philosophy	link	63
Technology	Sports	external	59
History	Religion	link	47
other-empty	Art	link	42
History	Music	external	38
Sports	Science	link	47
other-internal	Religion	link	41
Geography	Religion	external	35
other-empty	Physics	other	32
other-internal	Sports	external	62
Mathematics	World_War_II	external	46
Science	Music	external	59
Biology	Mathematics	external	65
Earth	World_War_II	other	42
Geography	Literature	external	58
Philosophy	Chemistry	other	48
United_States	History	external	32
Sports	Mathematics	other	45
Philosophy	Physics	external	47
Geography	Sports	other	55
Physics	Biology	external	59
other-external	Wikipedia	external	51
Philosophy	Religion	other	54
Philosophy	Philosophy	other	56
Biology	Physics	external	44
Technology	Geography	link	53
Wikipedia	Sports	other	42
History	History	other	49
World_War_II	Wikipedia	external	41
History	Art	other	54
Earth	Religion	link	47
Main_Page	United_States	link	52
Music	Chemistry	external	59
Main_Page	United_States	link	58
Main_Page	Geography	other	46
English_language	Science	link	47
Music	Sports	link	48
Geography	Sports	link	44
Biology	Literature	other	48
Physics	History	other	34
Wikipedia	Earth	other	36
United_States	World_War_II	external	44
other-internal	History	external	50
Chemistry	Chemistry	link	40
Main_Page	History	other	46
Geography	Technology	other	60
other-search	Music	other	45
Wikipedia	English_language	external	56
Art	World_War_II	link	43
Main_Page	Main_Page	external	35
English_language	Literature	external	53
English_language	English_language	external	61
Wikipedia	Physics	external	55
Music	Science	link	39
Earth	Biology	link	51
Sports	Physics	other	44
Philosophy	Science	external	51
Art	Technology	external	57
Music	Wikipedia	link	52
Main_Page	Main_Page	link	59
History	United_States	external	52
Literature	Sports	other	33
Art	Music	external	43
Physics	Physics	external	31
Literature	Chemistry	external	47
Religion	Art	link	52
United_States	English_language	other	55
Technology	Sports	external	35
other-internal	Mathematics	link	65
History	Technology	link	45
Chemistry	Technology	external	48
Chemistry	Philosophy	external	62
Mathematics	Literature	other	55
Chemistry	Philosophy	other	30
Technology	World_War_II	link	60
Sports	Science	other	53
Main_Page	Earth	external	43
Physics	English_language	link	47
Religion	Literature	link	55
other-external	Science	other	36
World_War_II	History	link	66
other-search	Art	link	50
Art	Religion	external	56
Science	Technology	other	44
Technology	Technology	external	40
English_language	United_States	external	38
other-empty	Wikipedia	other	62
Technology	Geography	link	48
Main_Page	Music	link	55
Physics	Earth	link	55
Mathematics	Science	link	42
Science	Sports	external	55
English_language	English_language	external	56
Earth	English_language	other	48
Physics	Mathematics	link	55
other-empty	Physics	link	51
Earth	Earth	external	63
Religion	Technology	external	55
Music	Biology	link	50
Biology	Sports	other	58
other-search	Chemistry	link	54
Earth	Main_Page	link	43
other-external	English_language	other	48
Art	Earth	link	40
United_States	Earth	other	50
Music	Religion	link	47
Philosophy	United_States	other	50
Biology	Earth	link	43
World_War_II	Philosophy	external	45
Wikipedia	Mathematics	external	70
World_War_II	Religion	link	52
History	Religion	link	45
Mathematics	Religion	external	37
Earth	History	link	51
Philosophy	Geography	other	64
Sports	English_language	external	55
United_States	Physics	other	60
Earth	Technology	link	36
other-empty	Earth	external	50
Mathematics	Earth	external	60
other-external	Sports	external	67
Biology	Wikipedia	external	44
Philosophy	Literature	external	44
History	Sports	other	44
Earth	Geography	link	49
Earth	Geography	external	46
Earth	Technology	link	34
Earth	Chemistry	external	42
Geography	Philosophy	link	55
English_language	Biology	external	68
Religion	United_States	external	54
other-external	Biology	link	37
Technology	Geography	link	46
United_States	Music	other	40
Biology	Chemistry	other	49
History	Earth	link	47
Wikipedia	United_States	other	48
History	English_language	link	52
Technology	Literature	external	48
other-search	Art	external	55
Religion	English_language	external	58
Music	Mathematics	link	49
Geography	Main_Page	other	60
World_War_II	Science	external	42
Physics	Literature	link	46
Main_Page	Religion	other	53
Chemistry	History	external	50
other-internal	Philosophy	link	58
Literature	Main_Page	other	43
History	Music	other	57
Chemistry	Art	other	51
Chemistry	Literature	other	54
United_States	Mathematics	other	58
other-internal	English_language	link	52
Art	Main_Page	external	42
Mathematics	Physics	link	62
Chemistry	World_War_II	link	51
Literature	Religion	other	60
World_War_II	Science	external	51
Science	English_language	external	55
Chemistry	Science	link	37
Philosophy	United_States	external	35
other-internal	Chemistry	other	41
Technology	English_language	external	35
Philosophy	English_language	link	47
other-external	Earth	link	62
English_language	Wikipedia	other	39
other-internal	English_language	external	40
Technology	Main_Page	external	53
English_language	Art	other	65
Music	Music	other	40
United_States	Art	other	38
United_States	World_War_II	other	47
World_War_II	Earth	link	39
other-external	United_States	external	49
Art	United_States	link	42
Main_Page	Music	link	47
Biology	United_States	external	48
World_War_II	History	external	40
Religion	Music	external	41
English_language	History	other	55
Music	United_States	other	60
other-internal	Religion	external	57
World_War_II	Chemistry	other	58
History	Earth	external	38
Literature	Music	other	49
Biology	Religion	other	69
Mathematics	Geography	link	47
Technology	Literature	external	45
Sports	Art	link	58
Art	Art	link	45
other-external	Chemistry	external	52
other-search	English_language	external	39
History	Earth	external	60
other-search	Sports	link	47
Sports	Physics	external	42
Literature	Literature	external	56
Sports	Main_Page	external	46
World_War_II	World_War_II	external	45
Wikipedia	Mathematics	external	56
Biology	Geography	external	41
Chemistry	Chemistry	external	57
World_War_II	Mathematics	external	48
Music	Geography	external	61
Physics	United_States	link	60
Mathematics	Technology	link	48
Art	Biology	link	45
other-empty	Wikipedia	other	49
Sports	Wikipedia	link	54
Art	Main_Page	external	39
Religion	Literature	link	45
Earth	World_War_II	link	40
other-internal	Physics	link	41
Philosophy	Science	external	46
Science	Art	external	47
Chemistry	Biology	link	56
Main_Page	Chemistry	external	44
other-internal	Music	external	37
Philosophy	Chemistry	link	39
English_language	Philosophy	link	35
Wikipedia	World_War_II	external	39
Wikipedia	Art	link	42
Science	Main_Page	link	47
Earth	English_language	other	43
Art	Geography	other	48
other-search	Sports	external	53
Literature	Religion	other	50
Main_Page	Science	external	59
Sports	Main_Page	link	44
History	United_States	link	70
United_States	History	external	34
United_States	Mathematics	external	61
United_States	Main_Page	external	44
Earth	History	link	28
Mathematics	Physics	other	65
World_War_II	Main_Page	external	52
Literature	Earth	link	58
Religion	English_language	link	35
Philosophy	English_language	link	49
Biology	Literature	external	51
History	Main_Page	external	57
other-internal	Earth	other	44
Sports	Earth	other	35
Literature	English_language	other	59
Sports	Philosophy	link	43
Music	Music	other	33
Art	Earth	external	51
Main_Page	History	link	49
other-search	Science	link	57
Main_Page	Chemistry	link	45
Geography	World_War_II	other	77
Religion	Art	link	41
Technology	World_War_II	external	56
other-internal	Literature	other	52
Religion	Mathematics	other	67
other-internal	Music	link	53
other-search	Wikipedia	external	42
Science	Literature	external	55
Wikipedia	World_War_II	other	54
other-internal	Chemistry	other	37
Technology	United_States	other	57
other-search	Chemistry	link	67
Sports	World_War_II	other	40
Art	Music	link	45
Technology	Literature	other	30
History	Music	link	45
World_War_II	Wikipedia	other	43
History	Art	external	40
English_language	Music	other	41
Sports	Philosophy	link	63
Mathematics	Religion	link	67
other-search	Biology	other	58
United_States	Mathematics	external	48
Technology	Biology	link	62
Art	Biology	other	56
English_language	Literature	external	58
Religion	History	other	53
Chemistry	Music	link	47
Art	Main_Page	link	44
other-empty	History	link	46
Science	Biology	external	53
Earth	Religion	link	37
Mathematics	Music	external	48
Mathematics	English_language	link	44
other-search	Art	external	45
other-internal	History	link	55
Wikipedia	Philosophy	external	42
Biology	Philosophy	link	45
Wikipedia	Biology	link	54
Science	Literature	external	62
Religion	World_War_II	other	45
Biology	Mathematics	link	50
Biology	History	link	50
Literature	Literature	other	46
Sports	Main_Page	link	47
other-external	Mathematics	other	56
Art	Philosophy	link	55
other-external	Physics	external	46
History	World_War_II	link	44
Philosophy	Technology	link	41
other-external	World_War_II	link	48
Chemistry	Technology	other	52
other-empty	Literature	link	39
Chemistry	Geography	link	39
Science	Wikipedia	link	43
other-search	Wikipedia	link	47
Earth	Religion	other	54
other-empty	History	external	63
other-empty	Music	link	59
Physics	Literature	external	53
Physics	United_States	link	37
Mathematics	Music	external	39
Wikipedia	Geography	other	46
Earth	Sports	link	46
Literature	History	other	52
Philosophy	Sports	other	56
Philosophy	Music	link	47
Chemistry	Main_Page	external	58
Religion	Earth	other	54
Music	Literature	link	35
Music	Main_Page	other	54
Main_Page	Physics	external	50
Main_Page	United_States	other	53
Chemistry	Philosophy	external	53
Art	Science	link	44
English_language	Sports	external	66
Philosophy	Religion	external	53
Mathematics	Religion	other	49
Geography	World_War_II	external	64
United_States	Art	other	55
Physics	Mathematics	link	60
Literature	Technology	external	42
Music	World_War_II	other	46
Geography	Biology	external	44
Geography	Music	other	59
United_States	Mathematics	external	53
Main_Page	Physics	external	55
Philosophy	Technology	other	38
History	Biology	other	35
other-internal	Science	other	43
Philosophy	Technology	link	63
other-external	Technology	other	52
Art	History	other	40
Religion	United_States	link	38
Mathematics	Technology	link	63
other-external	Main_Page	other	47
Science	Art	link	44
Chemistry	Sports	other	71
Sports	World_War_II	link	52
Technology	Wikipedia	external	62
Science	History	external	55
other-internal	United_States	other	35
other-search	Geography	link	43
Geography	English_language	other	36
Science	English_language	external	58
other-internal	Mathematics	external	54
History	Philosophy	external	51
other-internal	Geography	external	44
Philosophy	United_States	link	45
Technology	Religion	link	48
Geography	Physics	other	58
Mathematics	United_States	link	58
English_language	Mathematics	link	51
Religion	Philosophy	other	50
other-empty	Geography	link	53
Philosophy	History	link	51
Music	Biology	other	68
Music	Main_Page	link	64
Technology	Mathematics	other	47
World_War_II	Technology	external	62
other-external	United_States	other	42
Art	Earth	link	39
Technology	Earth	other	34
Wikipedia	Physics	external	44
Earth	Technology	other	34
Mathematics	Main_Page	other	40
other-search	Art	other	45
Main_Page	Biology	link	47
Science	Geography	link	47
History	Physics	external	35
Science	Earth	other	48
Literature	Art	external	53
Earth	Geography	link	45
other-external	Geography	external	65
Technology	Religion	link	51
United_States	English_language	link	62
other-search	Philosophy	external	58
English_language	Biology	other	54
Science	Chemistry	link	59
English_language	Geography	external	54
English_language	Literature	external	59
History	Mathematics	external	25
Technology	Sports	external	61
Science	Sports	link	66
United_States	Physics	link	41
Wikipedia	Science	external	45
Physics	Philosophy	external	45
United_States	Mathematics	link	46
Chemistry	Physics	other	26
Sports	Geography	other	60
Physics	Geography	other	44
United_States	Chemistry	other	40
Biology	Biology	link	54
Physics	Physics	external	44
United_States	Geography	external	58
Art	Religion	other	45
Sports	Religion	other	58
Art	Physics	external	61
Physics	Earth	other	59
Chemistry	World_War_II	other	39
Biology	Mathematics	other	49
Physics	History	other	68
Sports	Technology	external	63
other-internal	Mathematics	other	54
History	Physics	other	52
Chemistry	Literature	external	37
United_States	Main_Page	other	42
Literature	Sports	other	47
Philosophy	Literature	external	44
other-search	Mathematics	link	60
United_States	Religion	link	57
other-empty	Sports	link	45
Mathematics	Technology	external	54
other-search	Art	link	47
World_War_II	Chemistry	link	44
Literature	Chemistry	other	60
Main_Page	History	link	69
Sports	Earth	other	51
World_War_II	Sports	other	69
Main_Page	United_States	external	47
Technology	Religion	external	38
World_War_II	Mathematics	link	49
Art	World_War_II	link	52
Biology	Biology	external	42
Physics	Religion	external	43
Earth	Physics	external	53
other-external	Technology	other	39
Physics	Main_Page	external	54
Wikipedia	Technology	other	39
other-external	Art	external	46
United_States	Wikipedia	external	60
Music	Philosophy	external	43
Biology	Science	link	58
Literature	Physics	other	48
World_War_II	Wikipedia	link	60
Physics	History	other	62
Literature	Wikipedia	external	60
Chemistry	Physics	external	51
History	Biology	external	54
Music	Literature	external	65
Earth	Literature	other	68
History	World_War_II	other	52
Art	Music	link	44
other-search	Religion	other	47
Literature	Art	external	40
Art	Philosophy	link	44
Chemistry	Biology	link	59
Art	World_War_II	link	40
Sports	Philosophy	other	47
Religion	United_States	link	50
English_language	Physics	link	35
other-external	Science	external	43
Art	Philosophy	external	50
Physics	Biology	other	48
Earth	Literature	other	63
United_States	Main_Page	link	65
Main_Page	World_War_II	external	53
United_States	Science	external	38
Wikipedia	Religion	external	38
World_War_II	Physics	external	45
Music	Biology	external	51
Technology	Main_Page	other	54
Physics	Literature	link	43
Geography	Wikipedia	link	60
Technology	Sports	external	34
Music	Physics	link	48
Biology	United_States	link	43
other-empty	Biology	other	64
Religion	Main_Page	link	44
Religion	Earth	other	49
United_States	Wikipedia	external	58
other-search	Religion	link	64
Mathematics	Wikipedia	external	53
Music	Biology	link	53
other-external	Biology	external	50
Art	Philosophy	external	45
Biology	Earth	link	58
other-empty	Earth	external	39
other-empty	Biology	other	38
English_language	Geography	external	45
Art	English_language	other	44
English_language	Music	other	66
other-empty	Wikipedia	external	61
Philosophy	Physics	other	52
Philosophy	Main_Page	other	40
Geography	History	other	46
Art	Philosophy	link	54
United_States	United_States	other	46
other-search	Sports	link	40
Geography	Biology	link	50
English_language	World_War_II	link	50
Religion	Earth	link	41
World_War_II	Science	link	39
Earth	English_language	link	66
Sports	Wikipedia	external	60
Science	History	external	46
Earth	Earth	other	54
other-empty	Geography	link	48
other-empty	Biology	other	49
Physics	Main_Page	external	51
Biology	Music	external	68
other-internal	Music	link	55
Technology	Main_Page	link	53
Music	Main_Page	other	54
Biology	Chemistry	other	72
History	Geography	link	49
other-empty	Earth	other	48
English_language	Earth	link	38
Technology	United_States	link	33
Literature	Biology	external	45
Science	Earth	other	48
Sports	Physics	link	50
United_States	Earth	other	59
other-search	Philosophy	other	63
Philosophy	Literature	external	43
Literature	Technology	other	68
History	Art	other	62
Wikipedia	Geography	external	41
Religion	Science	link	50
Religion	Music	other	45
Main_Page	Sports	other	41
other-external	Technology	other	59
Biology	Science	external	57
other-external	Technology	other	34
Earth	World_War_II	external	50
Art	Art	external	42
English_language	Chemistry	external	42
World_War_II	United_States	other	62
History	Philosophy	other	35
Music	Chemistry	external	36
World_War_II	Music	external	49
United_States	Religion	link	45
other-search	History	link	39
Mathematics	Sports	other	47
other-external	Sports	link	48
Main_Page	Technology	link	36
Science	Geography	link	59
Wikipedia	Earth	link	50
Art	Physics	external	67
other-empty	History	link	39
English_language	Earth	external	40
Biology	Physics	other	48
History	English_language	other	50
other-empty	Earth	link	52
Biology	Mathematics	other	65
other-search	Music	other	40
Art	Main_Page	external	43
Main_Page	Wikipedia	other	52
Art	History	external	51
other-empty	Chemistry	external	37
World_War_II	Physics	external	42
Religion	Earth	link	45
Biology	Physics	external	43
Sports	Literature	external	52
other-external	Philosophy	other	53
Biology	Literature	external	39
Earth	Physics	link	38
Mathematics	Art	other	44
Main_Page	Science	link	43
United_States	Earth	link	39
Science	United_States	other	31
History	Sports	external	60
World_War_II	Philosophy	external	46
Physics	Chemistry	other	54
Mathematics	World_War_II	other	32
Physics	Chemistry	external	60
United_States	Wikipedia	other	65
Art	Music	other	40
Sports	Mathematics	other	39
Wikipedia	Biology	other	59
Geography	Music	link	48
Sports	World_War_II	other	42
Philosophy	Music	link	56
Philosophy	Philosophy	other	52
Geography	Mathematics	link	36
History	Earth	external	43
other-external	English_language	other	51
Philosophy	Religion	external	32
Earth	Chemistry	other	45
Wikipedia	Sports	link	54
other-external	Wikipedia	other	57
Sports	English_language	other	70
Art	Art	link	62
Main_Page	Sports	external	47
Wikipedia	Art	external	40
Biology	History	other	57
History	Technology	link	38
other-internal	Mathematics	link	40
other-search	Art	link	42
Music	Earth	external	40
Biology	Biology	link	30
Music	Biology	other	43
Main_Page	Art	other	60
World_War_II	Wikipedia	link	46
Art	Literature	other	37
Geography	Earth	other	55
other-internal	Main_Page	other	66
English_language	Science	link	50
English_language	World_War_II	link	56
Wikipedia	Earth	external	45
Philosophy	Physics	link	50
Literature	Mathematics	link	63
Literature	Mathematics	other	55
History	Biology	external	55
History	Literature	external	49
History	Philosophy	other	64
Mathematics	History	external	43
Literature	Philosophy	external	45
Wikipedia	Main_Page	external	42
Sports	Geography	external	45
Physics	Music	external	37
other-empty	Literature	other	43
Mathematics	Art	other	42
Main_Page	Earth	link	48
Religion	Art	link	39
English_language	Physics	link	53
Music	Biology	other	31
Mathematics	United_States	link	41
Chemistry	Science	other	42
Music	Sports	other	54
Geography	Philosophy	link	62
Literature	Earth	external	53
other-search	Mathematics	external	44
Religion	Mathematics	link	69
Chemistry	Geography	other	40
Mathematics	World_War_II	link	59
other-internal	Main_Page	external	45
Earth	Mathematics	external	49
Main_Page	Technology	other	54
Technology	Religion	other	54
History	Literature	link	43
Philosophy	English_language	link	62
Sports	Earth	other	51
Sports	Geography	link	39
History	Physics	link	52
Technology	English_language	link	59
other-external	Earth	external	47
United_States	Music	external	51
other-internal	History	external	39
Geography	Chemistry	other	52
other-external	Wikipedia	external	50
Main_Page	Music	link	48
Wikipedia	English_language	link	52
Music	Music	external	55
Geography	Chemistry	other	34
Biology	Technology	external	52
Mathematics	Chemistry	link	49
Sports	Art	external	40
Science	Geography	other	46
Philosophy	Literature	external	53
Sports	Main_Page	other	54
Physics	English_language	link	51
Chemistry	Wikipedia	external	57
United_States	Philosophy	external	59
World_War_II	Mathematics	other	40
Geography	Technology	other	57
Chemistry	Music	external	45
English_language	Religion	external	57
Mathematics	Science	other	47
English_language	Religion	other	53
Main_Page	History	external	43
Literature	Physics	other	46
Religion	Geography	external	45
Chemistry	Earth	external	53
Chemistry	Main_Page	other	44
Geography	Earth	external	60
Mathematics	United_States	external	69
Philosophy	Mathematics	other	53
United_States	Literature	external	64
History	Physics	external	58
Religion	Physics	external	51
Main_Page	Biology	external	56
other-empty	Religion	other	50
Earth	Music	link	51
Sports	Main_Page	external	53
Wikipedia	Technology	other	54
English_language	Literature	other	59
Literature	Philosophy	link	57
other-internal	Wikipedia	link	40
Mathematics	World_War_II	link	30
United_States	Art	other	42
English_language	Mathematics	link	56
Science	Music	other	48
other-internal	Religion	other	47
World_War_II	Main_Page	other	33
other-search	Sports	other	51
other-internal	Philosophy	other	44
Main_Page	Main_Page	link	49
Main_Page	United_States	external	38
Wikipedia	Art	other	45
Sports	Science	external	44
Earth	Technology	external	52
History	Physics	external	40
Philosophy	Geography	other	56
other-internal	Geography	external	41
Art	Physics	other	62
Earth	Art	link	38
Sports	Technology	external	64
Biology	Religion	link	51
Philosophy	Geography	link	50
Science	Philosophy	external	46
United_States	Chemistry	other	54
other-external	English_language	external	58
World_War_II	Philosophy	link	42
Science	English_language	other	28
Wikipedia	Science	other	46
Technology	Technology	link	40
other-internal	English_language	external	58
Music	English_language	link	55
United_States	Technology	other	54
History	English_language	other	42
Earth	History	other	44
Biology	Physics	link	55
Main_Page	Earth	other	38
Mathematics	World_War_II	other	51
English_language	Main_Page	link	35
Technology	Chemistry	other	43
United_States	Earth	external	46
other-external	Main_Page	other	47
Wikipedia	Wikipedia	link	63
Biology	Philosophy	link	70
Religion	Chemistry	other	46
Religion	Mathematics	external	65
other-internal	Sports	external	60
World_War_II	Physics	external	50
other-external	Main_Page	other	34
English_language	Sports	link	60
United_States	Music	link	47
Wikipedia	History	link	56
Sports	Philosophy	link	32
other-search	Religion	other	39
Geography	World_War_II	external	60
other-external	Philosophy	external	39
Main_Page	Music	other	44
Art	Biology	external	54
other-external	Literature	other	53
other-search	Mathematics	external	56
