prev	curr	type	n
Music	Biology	link	52
History	Geography	other	55
Philosophy	Wikipedia	external	56
Chemistry	Chemistry	link	47
Chemistry	World_War_II	link	54
Religion	Sports	link	50
Mathematics	Literature	link	49
Earth	Chemistry	other	67
Music	Geography	other	68
Technology	Main_Page	external	37
Biology	Biology	external	40
other-empty	Art	other	57
Art	Earth	link	50
other-empty	Technology	link	45
Philosophy	History	link	47
Sports	Sports	other	43
Earth	Biology	link	44
other-internal	Literature	other	40
Wikipedia	Chemistry	link	53
Earth	Science	external	50
other-internal	Wikipedia	other	57
Philosophy	Religion	link	52
Earth	Chemistry	other	48
Mathematics	Literature	external	37
Main_Page	English_language	other	54
other-empty	Biology	external	55
Physics	Biology	link	53
English_language	English_language	external	55
Mathematics	Chemistry	external	48
Art	History	external	34
Main_Page	Religion	external	55
Music	Literature	external	52
Mathematics	History	external	50
United_States	Mathematics	external	48
Wikipedia	Religion	other	48
other-search	Physics	other	58
English_language	Geography	other	50
Biology	Main_Page	other	56
Technology	Sports	other	46
English_language	Geography	external	55
Philosophy	Music	external	52
Religion	Main_Page	external	50
World_War_II	Mathematics	other	49
Technology	Physics	external	50
Sports	Music	external	39
Science	Main_Page	other	47
other-empty	Sports	link	61
Physics	Wikipedia	other	58
other-empty	Literature	other	46
English_language	Geography	external	50
Technology	Philosophy	external	55
Philosophy	Sports	link	59
Mathematics	Physics	other	49
Sports	Sports	link	58
Philosophy	Literature	external	45
Literature	Science	link	56
other-external	World_War_II	other	69
other-search	Religion	external	55
other-external	Religion	link	55
Wikipedia	Literature	other	56
Sports	Sports	link	45
Wikipedia	Wikipedia	link	51
Wikipedia	Geography	link	45
Art	History	other	47
other-search	United_States	other	59
English_language	English_language	link	38
Religion	Science	link	41
Earth	Physics	other	54
Philosophy	Mathematics	external	48
Physics	Biology	link	45
Mathematics	Geography	other	47
Philosophy	Sports	external	39
Physics	Religion	link	54
Earth	World_War_II	other	48
Chemistry	Technology	link	55
other-search	Technology	link	46
United_States	Biology	link	45
other-search	Literature	other	52
Geography	Science	external	56
Wikipedia	Main_Page	external	54
Earth	Literature	external	47
other-search	Art	other	63
Technology	Physics	other	44
English_language	Geography	link	52
English_language	Religion	other	52
Literature	Art	external	48
Main_Page	English_language	external	53
Biology	Sports	other	56
Mathematics	Literature	link	57
Chemistry	Literature	external	53
Chemistry	Main_Page	link	51
Music	Geography	external	48
Biology	Literature	other	44
Religion	Mathematics	other	60
World_War_II	English_language	link	41
Geography	History	external	61
other-empty	Physics	link	57
English_language	Technology	external	50
United_States	Physics	external	47
Sports	World_War_II	external	51
Main_Page	Philosophy	other	40
World_War_II	World_War_II	other	54
Chemistry	Philosophy	other	42
Technology	Earth	other	54
Chemistry	English_language	other	55
United_States	Geography	external	55
History	Philosophy	other	39
History	Biology	link	49
Music	United_States	other	55
Earth	World_War_II	other	54
Sports	Main_Page	link	49
other-empty	Main_Page	external	56
Sports	Literature	external	56
Geography	Geography	other	49
Chemistry	Technology	other	48
Art	United_States	other	35
Art	Religion	other	63
English_language	Music	external	48
Earth	Main_Page	external	51
World_War_II	Music	external	49
United_States	United_States	link	56
Literature	Mathematics	link	38
Science	World_War_II	link	51
Geography	Chemistry	other	51
other-search	History	external	53
Biology	Philosophy	link	52
Science	Earth	other	54
other-internal	Mathematics	external	47
other-search	Literature	link	42
Physics	Chemistry	other	48
Science	Science	external	55
Main_Page	Literature	link	51
Religion	Chemistry	external	44
World_War_II	Biology	external	54
Sports	Biology	link	37
Wikipedia	Main_Page	external	49
Main_Page	Geography	external	34
Music	History	link	57
Biology	Music	other	45
Music	Main_Page	external	52
Technology	United_States	other	44
Art	Earth	other	65
Geography	Wikipedia	other	63
other-external	Religion	other	44
History	Science	other	46
Music	History	other	48
English_language	Music	other	54
Biology	Music	external	60
Art	Art	link	57
other-empty	Mathematics	other	57
Main_Page	Physics	other	56
Chemistry	Science	link	55
Sports	Main_Page	external	46
other-empty	Technology	external	52
Mathematics	Philosophy	other	49
Geography	Sports	external	50
Religion	Philosophy	link	51
Technology	History	other	58
Art	Religion	link	58
Science	Religion	other	49
Art	Biology	external	58
Art	Art	external	49
Earth	Art	external	55
Mathematics	Art	link	42
other-empty	Philosophy	other	50
other-internal	Science	external	45
Physics	Religion	external	52
Technology	Biology	external	55
other-empty	Biology	external	45
World_War_II	World_War_II	other	35
History	Religion	link	35
English_language	Philosophy	link	50
History	Religion	other	56
United_States	Music	external	45
Religion	Sports	link	44
United_States	Art	external	48
Music	World_War_II	other	48
English_language	Mathematics	other	63
United_States	Main_Page	external	44
other-search	Science	link	54
Earth	Physics	link	46
Literature	Music	other	33
other-empty	Sports	link	53
Geography	World_War_II	other	52
Sports	Music	external	55
Chemistry	Geography	other	48
Chemistry	Science	link	53
Art	Science	external	50
other-external	Art	other	51
Technology	Biology	external	44
other-external	World_War_II	other	54
Chemistry	Science	other	50
Main_Page	Religion	external	63
Mathematics	Literature	other	56
other-internal	Technology	external	47
other-external	English_language	other	46
Art	Main_Page	other	56
Chemistry	Sports	other	61
Religion	Music	other	48
Literature	Chemistry	link	64
Chemistry	Geography	other	44
World_War_II	English_language	link	45
Literature	Literature	other	51
Philosophy	United_States	link	57
Main_Page	Chemistry	link	48
English_language	Sports	other	45
History	United_States	external	42
other-external	Literature	external	57
other-external	History	link	42
Physics	World_War_II	external	44
Science	Biology	external	48
Mathematics	Main_Page	link	48
Religion	Earth	other	45
Earth	World_War_II	link	67
Wikipedia	English_language	link	53
Main_Page	Sports	other	54
other-empty	United_States	other	37
Geography	Main_Page	external	54
English_language	World_War_II	external	58
World_War_II	Main_Page	link	54
United_States	Science	other	48
other-internal	History	link	59
United_States	Biology	external	45
Religion	Main_Page	link	49
Geography	Technology	external	52
other-external	Music	other	54
other-internal	Geography	link	40
Geography	World_War_II	external	64
History	Literature	external	45
Science	Earth	other	55
Philosophy	Physics	link	57
Art	Art	link	49
Music	Geography	external	42
Chemistry	Mathematics	external	55
Sports	Chemistry	external	44
Sports	Biology	link	45
Wikipedia	Earth	other	48
World_War_II	Literature	other	38
Technology	English_language	other	51
Biology	Physics	external	47
Main_Page	Biology	link	47
other-external	Science	link	46
Music	Physics	other	53
other-external	English_language	link	61
other-empty	Geography	other	55
other-internal	Earth	other	44
Art	United_States	external	47
Art	History	link	35
United_States	Mathematics	other	56
Wikipedia	World_War_II	other	51
Technology	Mathematics	link	46
Literature	Technology	external	77
Chemistry	Religion	link	52
United_States	English_language	other	44
Philosophy	Music	link	49
Science	Science	other	57
Geography	Sports	other	57
Philosophy	World_War_II	other	44
Religion	Religion	external	47
Philosophy	Religion	external	56
Art	United_States	other	58
Earth	Earth	external	34
Chemistry	Physics	other	33
Technology	Technology	other	48
other-search	Wikipedia	link	49
Mathematics	Art	other	50
Mathematics	Art	other	52
other-search	Mathematics	other	40
Mathematics	Earth	link	55
Technology	History	external	60
Main_Page	Physics	external	58
Art	Main_Page	other	51
other-external	Literature	link	47
Science	Main_Page	external	61
other-search	Mathematics	external	46
Literature	Philosophy	link	60
World_War_II	Geography	other	34
other-internal	Physics	other	55
other-empty	Religion	external	55
other-external	Philosophy	link	53
Religion	Chemistry	other	54
Sports	Technology	link	60
Art	Music	other	47
History	Philosophy	link	44
Music	Chemistry	external	60
Main_Page	Religion	external	55
Sports	Earth	other	47
Philosophy	Wikipedia	link	52
Earth	Music	external	45
Philosophy	Sports	other	32
Science	Art	external	50
Earth	English_language	link	59
other-empty	Art	other	44
Technology	History	external	54
Earth	Art	link	46
Religion	Philosophy	other	50
other-search	Wikipedia	external	50
English_language	Biology	external	47
Chemistry	World_War_II	external	54
United_States	History	link	47
Chemistry	Technology	link	44
Biology	Religion	link	40
Music	Religion	other	43
Main_Page	Physics	link	48
Science	History	link	43
Chemistry	Physics	link	47
other-internal	United_States	link	45
Wikipedia	Literature	other	61
other-empty	Philosophy	external	52
Music	Main_Page	other	54
History	Biology	link	54
Literature	Chemistry	other	48
History	Religion	link	43
Chemistry	Physics	other	40
World_War_II	Physics	external	43
Earth	History	link	54
other-external	Art	link	51
Main_Page	United_States	external	55
Physics	Sports	link	47
World_War_II	United_States	other	68
other-search	Mathematics	external	61
Sports	Philosophy	external	59
Sports	Technology	other	47
Mathematics	Physics	link	48
Art	Main_Page	link	39
Art	Biology	other	46
History	Science	other	39
Biology	World_War_II	other	49
Music	English_language	other	56
other-search	Music	other	35
Biology	World_War_II	external	36
Technology	Mathematics	link	44
Wikipedia	Main_Page	external	43
other-search	Technology	link	58
other-external	Art	other	28
Earth	Philosophy	other	54
World_War_II	Chemistry	external	54
other-external	Technology	external	36
World_War_II	Main_Page	link	48
Art	Earth	other	54
Literature	Literature	other	62
Wikipedia	English_language	external	38
Wikipedia	Earth	other	42
Religion	Geography	other	42
Philosophy	Wikipedia	other	46
Earth	Philosophy	other	54
Geography	Biology	other	54
Biology	Science	external	61
World_War_II	Physics	other	51
Main_Page	Music	external	51
Literature	Chemistry	link	56
Literature	Religion	external	48
other-internal	Main_Page	other	53
Technology	Earth	other	54
Philosophy	Physics	link	57
Philosophy	Earth	link	55
other-search	Mathematics	external	56
Technology	Philosophy	external	57
other-empty	Technology	external	59
Geography	Technology	other	50
Science	Philosophy	other	62
Technology	Technology	external	44
other-search	History	other	53
Literature	World_War_II	link	49
other-internal	Physics	other	42
other-search	United_States	external	47
other-search	Religion	link	49
Art	Biology	link	55
Music	Biology	external	49
Biology	Technology	other	55
Wikipedia	Technology	external	61
Music	Earth	link	48
Chemistry	Geography	other	57
other-empty	Literature	link	44
Wikipedia	Technology	link	39
Music	Science	other	42
other-internal	Science	link	59
World_War_II	Chemistry	external	47
Biology	History	external	54
Geography	Religion	other	52
Music	Religion	other	47
World_War_II	Mathematics	external	48
Literature	Biology	other	36
Earth	Physics	external	54
other-external	Wikipedia	external	55
Technology	Religion	external	53
Chemistry	United_States	link	66
Sports	Mathematics	other	49
Sports	Main_Page	link	60
Chemistry	Biology	external	50
Wikipedia	History	other	46
Technology	Art	other	50
Religion	Wikipedia	link	52
United_States	Sports	link	52
Sports	United_States	other	62
Religion	Wikipedia	other	56
Biology	English_language	other	51
Science	Science	other	54
other-external	Earth	other	61
other-empty	Philosophy	other	48
Biology	English_language	link	53
Music	Main_Page	external	61
Earth	History	other	49
Main_Page	Biology	other	51
Physics	United_States	other	50
United_States	Technology	external	37
Geography	Science	link	45
Sports	Literature	external	55
other-internal	Geography	other	41
English_language	History	link	42
other-external	Physics	external	58
World_War_II	Wikipedia	link	55
Geography	History	other	48
Physics	Religion	external	47
World_War_II	United_States	link	58
United_States	Literature	other	66
Literature	Main_Page	external	51
Chemistry	World_War_II	other	62
Technology	Biology	other	55
Biology	Biology	link	51
other-internal	Music	other	40
Geography	Main_Page	other	53
Mathematics	Philosophy	other	59
Wikipedia	United_States	link	56
History	Physics	external	52
History	Geography	other	51
other-search	Biology	other	55
Art	Philosophy	link	41
Main_Page	Wikipedia	other	50
other-empty	History	other	54
Literature	English_language	other	53
Sports	History	other	55
Physics	Art	link	54
Wikipedia	Philosophy	other	55
Physics	Mathematics	other	45
Philosophy	Earth	external	40
Music	Physics	external	49
Earth	Religion	link	45
other-search	History	external	51
World_War_II	Geography	other	54
Religion	Literature	other	44
English_language	Sports	other	66
other-search	Earth	external	53
United_States	Art	link	48
Literature	Mathematics	link	53
Biology	Biology	external	47
Sports	Art	link	39
Earth	Philosophy	external	63
Sports	Religion	link	57
Art	Physics	other	53
Literature	Literature	link	36
Chemistry	Mathematics	link	65
other-external	Geography	other	49
Physics	Wikipedia	link	41
History	Biology	other	54
United_States	United_States	external	49
Literature	Wikipedia	external	50
Earth	Wikipedia	link	53
Science	Chemistry	other	47
Philosophy	Physics	link	48
other-search	Earth	link	55
Religion	Art	link	53
United_States	Chemistry	link	50
Geography	Sports	external	42
Mathematics	Science	link	38
World_War_II	Science	external	59
Religion	Main_Page	external	51
Mathematics	Technology	link	47
Earth	Wikipedia	external	47
other-internal	Earth	other	62
English_language	Wikipedia	external	58
Chemistry	Music	other	38
Wikipedia	Mathematics	external	51
Religion	Earth	external	41
Mathematics	History	external	51
other-external	Religion	other	50
Art	Geography	other	53
Philosophy	United_States	link	61
Literature	World_War_II	other	45
Biology	United_States	link	57
History	Literature	other	49
History	Art	link	51
other-search	Science	link	53
other-search	Biology	other	55
Geography	Geography	other	54
Biology	Chemistry	external	39
Science	Main_Page	external	43
other-search	Philosophy	link	54
History	Wikipedia	external	47
Mathematics	Music	link	37
Science	Main_Page	other	56
Music	United_States	external	48
Science	United_States	other	56
other-internal	Earth	external	56
Science	Wikipedia	other	57
Religion	Main_Page	other	51
Science	English_language	other	44
Mathematics	Biology	external	48
Technology	World_War_II	external	48
Mathematics	History	link	57
Main_Page	Art	external	60
Biology	Chemistry	other	56
other-external	Art	other	46
Art	Technology	external	40
other-empty	United_States	other	49
Geography	Main_Page	other	49
World_War_II	English_language	other	47
Main_Page	Philosophy	external	45
other-empty	United_States	external	63
Wikipedia	Technology	external	56
other-external	Religion	other	45
World_War_II	United_States	external	36
other-search	Mathematics	other	42
Philosophy	Earth	link	51
Earth	Earth	external	57
Literature	English_language	external	53
other-external	Art	external	51
Technology	Earth	link	44
History	Sports	external	45
United_States	Physics	link	58
Literature	Geography	other	52
Art	Chemistry	link	48
Technology	English_language	external	58
World_War_II	Technology	link	57
other-internal	Technology	other	47
Religion	Philosophy	other	52
other-search	World_War_II	other	40
other-empty	Earth	other	49
Music	United_States	link	56
Science	Chemistry	link	56
other-search	Mathematics	external	54
Chemistry	Earth	link	61
other-internal	World_War_II	link	41
Wikipedia	Biology	other	39
Art	Science	external	51
Religion	Geography	other	42
Music	Science	external	64
Music	Technology	external	53
History	Technology	link	52
History	Science	external	66
Sports	Biology	link	46
other-external	Literature	external	57
Religion	History	other	49
English_language	Science	external	47
Geography	Physics	external	35
Religion	Main_Page	link	41
Wikipedia	Philosophy	external	56
Earth	Chemistry	external	54
Main_Page	History	link	33
United_States	Mathematics	external	60
Chemistry	Art	external	48
Physics	Literature	external	53
Main_Page	English_language	link	69
Biology	English_language	other	49
Literature	Religion	external	47
Science	United_States	other	47
Earth	English_language	external	46
United_States	Geography	other	59
other-empty	Literature	other	57
Philosophy	Mathematics	link	41
other-empty	Biology	other	50
Sports	United_States	external	48
Religion	Literature	external	60
Music	Biology	external	54
Wikipedia	History	other	62
Science	Earth	link	52
Wikipedia	English_language	link	48
English_language	Earth	external	42
Earth	History	link	33
Wikipedia	Literature	external	56
Wikipedia	Art	link	55
History	Philosophy	link	49
other-external	Science	external	49
Wikipedia	Geography	link	51
Literature	Religion	link	51
Philosophy	Technology	external	53
United_States	Sports	external	57
Technology	Technology	external	50
Earth	World_War_II	external	57
Technology	Chemistry	link	50
Literature	Physics	other	36
Mathematics	Religion	other	56
other-search	Biology	link	45
Literature	Earth	other	52
United_States	Music	other	50
Philosophy	Philosophy	link	49
Mathematics	Religion	other	64
Art	Literature	other	57
English_language	Science	link	45
Literature	History	link	58
Main_Page	Wikipedia	link	50
Music	Religion	external	46
History	Sports	external	54
English_language	World_War_II	other	50
Main_Page	Literature	other	55
Geography	Art	link	48
Physics	History	other	56
other-search	Main_Page	link	53
Science	Philosophy	link	48
Religion	Literature	other	43
World_War_II	Religion	other	68
other-empty	Literature	link	41
Earth	Science	other	48
other-search	United_States	external	29
Geography	Philosophy	other	56
Chemistry	Main_Page	other	54
Science	Philosophy	other	57
Wikipedia	Sports	external	53
Religion	History	external	40
other-empty	Wikipedia	link	47
Philosophy	United_States	link	48
Main_Page	Sports	other	48
other-search	Mathematics	external	58
United_States	Physics	link	51
Science	Wikipedia	external	53
Biology	Art	link	38
other-internal	Religion	other	47
Earth	World_War_II	external	52
Main_Page	Philosophy	other	52
Chemistry	Literature	external	56
other-external	Main_Page	link	52
Music	Wikipedia	link	55
Sports	Wikipedia	link	45
Chemistry	Religion	other	49
other-empty	English_language	link	51
Earth	Wikipedia	link	44
other-internal	History	external	52
other-internal	Biology	link	45
Main_Page	Religion	external	64
other-search	History	other	47
Earth	English_language	other	42
other-internal	World_War_II	other	40
Physics	Wikipedia	link	35
Music	Technology	link	53
Sports	Science	other	30
other-search	Music	other	37
Wikipedia	Science	external	41
other-internal	Technology	external	58
other-internal	Technology	link	63
other-search	Technology	link	45
Earth	United_States	external	41
Art	Art	other	52
Technology	World_War_II	external	53
Mathematics	Science	link	44
Physics	Literature	other	40
English_language	Wikipedia	external	66
other-internal	Wikipedia	other	45
Geography	Music	external	66
Wikipedia	Earth	link	48
United_States	History	external	37
Geography	Main_Page	other	47
Literature	English_language	other	50
Art	World_War_II	link	50
Main_Page	Main_Page	external	51
World_War_II	Sports	link	59
Wikipedia	Philosophy	external	40
Geography	Wikipedia	external	55
Religion	Main_Page	external	37
other-internal	Sports	other	46
Biology	Music	other	49
United_States	United_States	link	53
Science	Mathematics	other	43
Mathematics	Technology	other	42
Biology	Religion	external	49
World_War_II	Science	external	50
World_War_II	Biology	external	53
other-internal	Earth	external	41
United_States	Earth	external	58
Geography	Sports	external	57
Physics	Chemistry	link	48
Technology	English_language	link	58
other-search	Religion	other	60
Earth	History	other	46
Geography	Wikipedia	external	55
Mathematics	Art	link	51
other-search	Science	link	52
United_States	Music	external	45
Philosophy	Technology	other	62
Philosophy	Biology	other	47
Earth	Technology	external	50
Sports	Science	link	56
other-empty	Physics	other	48
Science	Science	external	38
English_language	Earth	link	55
other-search	Main_Page	link	62
Philosophy	Technology	link	59
Music	United_States	link	32
Music	Technology	other	48
other-internal	Main_Page	link	65
United_States	Mathematics	external	46
Art	Earth	link	64
Wikipedia	Literature	other	60
World_War_II	Religion	link	43
other-internal	Earth	link	46
Technology	Philosophy	external	48
other-external	United_States	other	39
Philosophy	Technology	link	43
Main_Page	Sports	link	55
Philosophy	Main_Page	link	54
Literature	United_States	link	54
United_States	Music	link	54
English_language	Main_Page	external	34
Sports	History	link	54
Literature	Physics	external	60
Art	Biology	other	48
Geography	Art	other	58
Sports	Mathematics	external	46
Science	Geography	external	61
other-empty	Geography	link	54
Art	History	link	39
Sports	Sports	external	57
Main_Page	Religion	link	60
World_War_II	Wikipedia	external	55
other-external	World_War_II	link	45
Mathematics	Main_Page	other	46
Literature	Philosophy	link	51
Chemistry	Philosophy	link	49
Sports	World_War_II	link	30
other-internal	Technology	link	57
Science	Music	link	43
Biology	Philosophy	external	62
Earth	Art	external	56
English_language	World_War_II	other	46
Physics	Physics	other	60
World_War_II	Literature	link	56
United_States	Philosophy	other	60
Religion	United_States	link	49
Music	English_language	external	51
Geography	Music	other	44
Geography	Wikipedia	link	66
World_War_II	Geography	external	48
Music	Literature	external	57
Wikipedia	Wikipedia	external	55
History	Philosophy	external	41
other-internal	Sports	external	53
Music	Physics	external	60
other-search	Art	link	50
other-external	Physics	link	49
other-external	Wikipedia	other	49
other-search	Physics	external	38
other-external	Art	external	41
Earth	Chemistry	other	59
Science	Biology	external	51
United_States	English_language	link	52
Wikipedia	Biology	link	34
Main_Page	World_War_II	external	40
Earth	Science	external	41
Chemistry	World_War_II	other	45
Technology	Biology	other	58
Earth	Main_Page	other	54
other-internal	Mathematics	external	35
English_language	World_War_II	link	45
Geography	Geography	external	62
Science	Geography	external	52
Earth	Art	link	55
World_War_II	Literature	link	44
Technology	Physics	external	67
Art	Mathematics	external	40
Technology	English_language	external	41
Main_Page	Literature	link	61
Sports	United_States	external	43
Art	Religion	external	56
Physics	Biology	external	57
Religion	Mathematics	other	45
Science	English_language	external	63
Earth	Main_Page	external	53
Main_Page	Sports	other	56
Philosophy	Earth	other	62
Literature	Science	link	38
Philosophy	Music	other	53
Technology	United_States	external	53
World_War_II	Wikipedia	link	58
History	Philosophy	link	51
Earth	Philosophy	link	49
Literature	Main_Page	other	39
Earth	Geography	link	55
Music	Physics	other	34
Technology	Sports	link	46
other-internal	Chemistry	external	51
Physics	Religion	external	39
Philosophy	History	external	50
Biology	World_War_II	other	57
Biology	History	other	36
Biology	Mathematics	link	57
Religion	Literature	other	55
Philosophy	Main_Page	other	66
Sports	Science	other	56
Religion	Biology	external	45
other-search	Wikipedia	other	64
Chemistry	Main_Page	link	55
Chemistry	Religion	external	52
other-search	English_language	other	40
World_War_II	Main_Page	link	51
United_States	Philosophy	link	63
Literature	Chemistry	other	47
United_States	World_War_II	external	49
Technology	Literature	other	39
Religion	Chemistry	external	51
Philosophy	Main_Page	external	44
Philosophy	United_States	external	40
Mathematics	Art	other	56
English_language	Mathematics	link	52
Religion	Technology	external	54
other-external	Geography	other	51
other-external	Art	other	49
other-internal	Geography	external	41
Sports	Geography	link	51
other-external	Philosophy	other	59
Art	Physics	link	54
other-empty	English_language	external	49
Music	Wikipedia	other	57
Biology	History	other	54
Mathematics	Wikipedia	link	48
other-empty	Wikipedia	link	55
other-internal	World_War_II	link	49
Science	Physics	link	51
Biology	Biology	link	41
Philosophy	Music	other	52
Geography	World_War_II	other	52
Art	Earth	other	51
Main_Page	History	external	54
Chemistry	Earth	external	57
Sports	Wikipedia	other	47
Philosophy	Biology	external	62
Philosophy	Geography	external	42
Sports	Biology	other	45
Biology	Technology	other	48
Sports	Sports	link	56
Chemistry	English_language	external	55
Physics	History	external	44
other-internal	Science	other	56
Sports	Art	link	49
Sports	Sports	link	52
other-empty	Sports	link	52
Chemistry	Religion	external	38
other-external	Geography	link	45
Art	Earth	other	48
Technology	History	link	47
Main_Page	Wikipedia	external	46
World_War_II	English_language	external	41
Music	Main_Page	external	51
World_War_II	Geography	external	49
Biology	English_language	link	42
Music	Geography	external	51
Philosophy	Philosophy	external	61
Wikipedia	History	link	51
Technology	World_War_II	external	55
Technology	Philosophy	external	56
Music	Geography	other	62
Sports	Geography	other	46
Physics	World_War_II	other	49
other-search	Main_Page	other	30
other-search	Art	other	40
Mathematics	Philosophy	external	52
World_War_II	Music	external	42
other-external	United_States	link	43
Biology	Science	external	57
Biology	Mathematics	external	55
Main_Page	Music	external	56
Music	Science	link	60
Mathematics	United_States	external	54
Literature	Geography	external	53
Art	Science	link	44
Mathematics	Religion	link	46
Philosophy	Religion	external	58
Chemistry	United_States	other	36
English_language	Philosophy	other	44
World_War_II	Wikipedia	link	58
Art	Physics	external	48
Biology	Earth	link	60
Main_Page	Geography	other	47
Science	Art	other	61
History	Philosophy	external	55
Geography	Mathematics	external	52
Main_Page	World_War_II	link	53
United_States	Wikipedia	other	43
Mathematics	Geography	external	50
United_States	English_language	external	54
Music	Chemistry	other	51
Main_Page	History	link	56
Geography	Biology	other	59
English_language	History	link	48
Earth	Religion	other	55
United_States	Science	other	38
World_War_II	Technology	external	49
Philosophy	World_War_II	other	50
United_States	Biology	other	50
other-empty	Sports	link	46
United_States	Technology	external	43
Religion	Biology	link	45
other-external	Wikipedia	other	50
Geography	Main_Page	external	56
Mathematics	United_States	link	54
English_language	Mathematics	link	46
History	Art	link	47
Main_Page	Science	link	49
other-external	Technology	other	60
Geography	Science	other	59
Main_Page	Physics	link	55
Physics	Science	other	50
United_States	Main_Page	other	65
United_States	Sports	external	46
Science	Literature	other	49
Wikipedia	Technology	link	49
Art	Chemistry	other	48
Earth	Chemistry	external	54
Technology	Art	other	59
Geography	United_States	link	45
Music	Earth	other	53
World_War_II	Main_Page	other	45
Technology	Biology	external	45
Music	History	link	68
Geography	Sports	external	40
United_States	Music	link	55
Geography	World_War_II	external	46
Mathematics	Biology	other	57
Philosophy	Geography	other	52
Biology	Sports	other	53
World_War_II	World_War_II	external	54
other-search	World_War_II	link	46
other-empty	Main_Page	external	49
Religion	Main_Page	other	46
Biology	Music	other	42
Literature	United_States	external	43
Sports	Wikipedia	link	38
Art	History	other	45
Wikipedia	Religion	external	62
Main_Page	Geography	other	54
other-empty	Biology	external	44
History	Main_Page	other	46
Literature	Science	external	55
United_States	Science	other	48
Sports	English_language	other	50
Religion	Religion	link	52
Main_Page	Music	external	40
History	English_language	link	40
Biology	Music	link	55
Science	Music	external	50
World_War_II	Wikipedia	other	51
World_War_II	Philosophy	link	43
other-empty	Religion	external	40
other-external	Literature	link	47
other-empty	Chemistry	external	63
United_States	Main_Page	link	47
Mathematics	World_War_II	external	49
Mathematics	United_States	link	43
Science	Philosophy	other	62
Technology	Music	other	53
World_War_II	Earth	link	42
Mathematics	Geography	external	52
Art	Mathematics	external	55
other-empty	Sports	external	48
History	United_States	other	58
other-internal	Physics	other	57
other-internal	Art	link	46
Biology	Science	external	44
Science	Literature	external	51
Music	Wikipedia	link	60
History	Main_Page	link	48
Sports	United_States	external	40
Religion	Main_Page	other	58
Main_Page	United_States	link	43
Mathematics	English_language	link	56
other-internal	Literature	other	47
other-search	History	other	49
Music	Art	link	50
Earth	Physics	link	53
United_States	Art	link	53
Geography	Geography	other	55
Philosophy	Religion	link	56
Mathematics	United_States	other	51
Sports	Music	link	42
other-empty	Wikipedia	link	47
Science	Art	other	49
Chemistry	United_States	link	47
Physics	Religion	link	61
History	Chemistry	link	47
Earth	Philosophy	other	56
other-empty	Technology	link	50
other-external	Main_Page	link	53
Earth	Geography	link	48
United_States	English_language	other	62
Chemistry	Biology	link	46
Sports	Sports	external	39
Main_Page	Physics	other	46
Chemistry	Biology	link	55
Physics	Earth	other	57
Biology	Physics	other	51
Science	Main_Page	link	49
other-external	Music	link	55
Geography	Philosophy	other	42
Earth	Sports	link	49
Art	Art	link	50
History	Music	link	46
Physics	Wikipedia	external	62
World_War_II	United_States	link	49
Main_Page	Earth	external	58
other-search	United_States	external	44
Main_Page	Mathematics	other	48
History	Religion	other	45
United_States	Music	external	53
other-empty	Physics	external	54
Technology	Geography	link	52
Technology	History	other	37
Mathematics	Physics	external	61
World_War_II	World_War_II	link	56
Mathematics	Chemistry	link	44
Art	Physics	other	41
Main_Page	Earth	other	47
other-empty	Art	external	46
Religion	Earth	external	50
Chemistry	History	link	44
Earth	Sports	link	55
Main_Page	Wikipedia	link	49
Philosophy	Philosophy	link	50
Sports	United_States	link	55
Sports	Mathematics	link	48
Art	Sports	external	35
United_States	English_language	other	60
other-search	Chemistry	link	59
Music	United_States	other	51
Earth	English_language	other	56
other-empty	Earth	link	55
Sports	Biology	link	53
other-external	Music	external	45
Chemistry	Main_Page	link	45
Music	Religion	link	53
Mathematics	English_language	link	55
Music	Music	link	47
Technology	Earth	external	44
Chemistry	Earth	link	40
other-empty	World_War_II	other	54
other-search	Music	other	49
United_States	Religion	other	56
Chemistry	Sports	other	54
Literature	English_language	other	64
Science	Biology	external	50
Main_Page	Music	other	66
Biology	Sports	link	37
Biology	Wikipedia	external	59
Biology	Physics	external	52
other-internal	Science	other	43
Philosophy	World_War_II	external	50
other-internal	Philosophy	external	55
Science	Religion	link	45
Religion	Earth	external	51
History	Earth	link	69
History	Art	other	49
English_language	Biology	link	74
Physics	Religion	link	43
Earth	Music	link	56
Biology	Physics	external	50
English_language	Earth	link	54
Biology	History	external	46
Geography	Sports	link	54
Religion	Literature	link	58
Biology	Earth	other	58
Main_Page	History	other	40
Geography	Main_Page	other	50
Biology	Mathematics	external	54
other-empty	Sports	external	52
other-empty	Chemistry	link	35
Mathematics	Sports	link	45
Physics	Philosophy	other	53
History	Literature	external	43
other-internal	World_War_II	link	41
Earth	Sports	other	50
Physics	Earth	link	46
other-empty	Technology	other	52
Sports	Philosophy	other	52
Religion	Main_Page	link	48
other-empty	Philosophy	external	35
other-search	United_States	external	43
Religion	Music	other	48
World_War_II	Philosophy	external	39
other-empty	Religion	external	55
Mathematics	Technology	other	51
Mathematics	Earth	external	50
Religion	Sports	link	56
History	Geography	link	62
Art	Mathematics	other	47
Literature	Music	link	47
other-search	Literature	other	54
World_War_II	History	link	60
English_language	Music	external	51
Mathematics	Biology	other	52
Earth	Art	external	60
Main_Page	Music	link	44
Technology	World_War_II	external	59
other-external	World_War_II	other	54
