prev	curr	type	n
World_War_II	Main_Page	link	49
Religion	History	link	59
Wikipedia	Earth	link	54
other-search	Literature	link	44
Religion	Chemistry	other	41
Science	Biology	link	44
Technology	Biology	link	49
Biology	Music	link	52
Sports	United_States	link	47
Biology	English_language	link	54
Literature	Philosophy	external	43
Technology	Religion	external	48
Literature	Biology	link	42
United_States	Science	other	54
World_War_II	Sports	external	48
United_States	Mathematics	other	48
other-empty	Physics	external	46
Biology	Literature	external	52
Literature	Art	link	40
other-internal	Technology	other	44
Philosophy	Religion	link	56
other-internal	History	link	55
Physics	Literature	other	53
Mathematics	Mathematics	other	51
other-empty	Literature	other	50
Earth	Chemistry	external	61
other-search	History	external	57
Geography	Technology	link	59
United_States	Music	external	44
World_War_II	World_War_II	other	51
other-empty	Literature	other	47
English_language	Earth	link	56
Sports	English_language	link	53
Philosophy	United_States	external	40
Art	United_States	external	50
Biology	Geography	other	56
History	Geography	other	40
other-empty	Religion	link	54
Art	Geography	other	55
other-external	World_War_II	link	31
other-internal	Main_Page	other	36
other-search	United_States	external	40
other-search	Biology	link	40
Geography	Sports	other	39
Religion	Science	other	45
History	Mathematics	external	36
Philosophy	Mathematics	external	54
other-internal	Philosophy	other	42
Wikipedia	English_language	other	45
Science	Wikipedia	link	52
Main_Page	World_War_II	other	42
other-empty	Philosophy	other	61
Physics	Music	other	59
Wikipedia	Sports	external	52
Chemistry	Philosophy	other	42
Philosophy	Physics	other	57
Sports	Main_Page	external	44
History	Music	link	53
Art	Earth	other	50
English_language	Main_Page	link	46
World_War_II	World_War_II	external	49
Geography	Main_Page	external	56
Science	History	link	57
World_War_II	Technology	link	65
Philosophy	Wikipedia	other	35
Sports	Physics	link	48
Wikipedia	Earth	other	53
English_language	Science	external	43
other-empty	Religion	other	54
Sports	Science	other	72
Technology	Science	external	48
Music	English_language	link	57
Technology	Wikipedia	other	36
English_language	World_War_II	other	57
Chemistry	World_War_II	external	60
Sports	Biology	other	40
Philosophy	Earth	other	49
Philosophy	Art	other	46
Religion	Sports	link	47
Literature	Music	external	51
Sports	Religion	link	44
other-empty	United_States	external	58
Music	English_language	other	51
Biology	English_language	link	50
Religion	Geography	link	42
Sports	Earth	link	58
Literature	Physics	link	49
Literature	Technology	link	50
other-external	English_language	external	44
Art	Chemistry	link	39
History	Sports	other	47
other-empty	Art	other	51
Main_Page	Technology	link	49
Science	Religion	external	43
Philosophy	Geography	link	47
English_language	English_language	link	51
Technology	Main_Page	external	49
United_States	Literature	external	45
Technology	Biology	link	64
Art	Art	other	45
History	Music	external	41
Chemistry	Main_Page	other	49
History	Philosophy	other	47
Art	History	link	54
Geography	Physics	other	56
Science	Music	link	50
other-internal	History	other	55
Geography	Biology	other	54
Main_Page	Philosophy	other	54
other-search	Philosophy	link	52
Literature	Sports	other	45
Literature	Philosophy	link	43
other-internal	United_States	link	52
Music	Philosophy	external	53
World_War_II	Literature	external	35
Geography	World_War_II	other	56
Wikipedia	Sports	link	57
United_States	Science	link	59
Art	World_War_II	other	52
Religion	Biology	other	41
Art	English_language	link	47
Physics	Art	link	38
Technology	Technology	other	47
History	English_language	link	43
other-internal	Science	link	55
Chemistry	Art	link	48
Main_Page	Biology	other	47
Science	English_language	link	47
World_War_II	Literature	external	39
Religion	Religion	external	66
English_language	Wikipedia	external	55
Biology	Geography	other	48
Religion	World_War_II	external	53
Science	Religion	external	43
Geography	Religion	external	37
other-search	Chemistry	external	59
Mathematics	United_States	link	51
Sports	History	other	40
World_War_II	Wikipedia	link	44
Geography	Sports	other	37
Chemistry	United_States	link	53
Physics	Science	external	59
Art	Biology	external	49
Physics	Chemistry	other	53
Main_Page	Main_Page	external	55
Technology	World_War_II	external	51
Science	Chemistry	other	47
Sports	Technology	external	59
Sports	Main_Page	other	42
Physics	World_War_II	external	53
Wikipedia	Geography	link	52
Sports	Religion	other	48
English_language	Science	other	53
Mathematics	English_language	external	55
United_States	Science	external	45
Chemistry	History	link	52
Chemistry	English_language	link	49
other-external	Earth	external	54
Technology	Physics	external	43
Literature	Philosophy	external	55
English_language	Biology	other	41
Main_Page	Earth	other	56
Mathematics	Biology	other	58
other-search	World_War_II	other	46
Technology	History	other	60
other-empty	Earth	other	55
Mathematics	World_War_II	link	54
Sports	Art	external	66
Geography	Earth	link	52
Literature	Technology	external	57
Geography	Music	other	52
Philosophy	Science	link	41
Physics	Earth	other	49
Wikipedia	Technology	external	62
Main_Page	Mathematics	other	45
Religion	English_language	other	52
English_language	United_States	link	49
Music	Biology	other	55
English_language	Physics	external	47
other-search	Technology	link	41
Wikipedia	Earth	other	42
Main_Page	Mathematics	external	51
Art	Biology	external	45
other-search	History	other	48
Technology	United_States	external	40
Geography	Physics	external	59
Art	Main_Page	link	56
Religion	Biology	external	53
Biology	Literature	external	34
Science	Wikipedia	external	36
World_War_II	Art	other	28
World_War_II	Sports	external	48
World_War_II	Art	other	53
World_War_II	Music	external	61
Biology	Religion	link	46
Science	Wikipedia	external	51
Technology	Wikipedia	external	45
English_language	Physics	link	49
other-empty	Biology	link	72
Wikipedia	Geography	link	43
Religion	Art	other	50
other-empty	Literature	external	46
Biology	History	external	48
other-empty	Biology	link	45
Chemistry	Earth	link	61
other-external	Art	external	58
Religion	Science	external	55
Religion	Physics	other	41
Wikipedia	Geography	external	62
Literature	Technology	link	48
Science	Philosophy	link	49
Chemistry	Literature	link	54
Science	Biology	external	58
English_language	Science	external	45
United_States	United_States	external	44
other-external	Main_Page	external	47
Sports	Religion	link	60
Science	Biology	external	46
History	Music	link	34
other-external	Wikipedia	external	45
other-empty	Wikipedia	link	35
Main_Page	World_War_II	other	56
Physics	Art	link	52
other-internal	Chemistry	link	53
English_language	Physics	link	42
other-empty	Earth	other	67
other-search	Sports	other	47
Art	United_States	link	48
Wikipedia	Geography	other	43
other-search	Art	other	35
Mathematics	History	external	58
Mathematics	Philosophy	other	44
United_States	Main_Page	link	37
other-empty	Philosophy	external	41
Earth	Geography	link	49
other-external	Wikipedia	other	46
Science	Science	other	38
World_War_II	Physics	link	47
Main_Page	Philosophy	external	44
other-search	Wikipedia	external	41
Earth	Music	external	47
other-empty	Geography	external	34
Art	Chemistry	external	58
Chemistry	Philosophy	other	47
World_War_II	Chemistry	link	46
World_War_II	Science	other	63
World_War_II	History	external	36
Literature	Physics	other	47
other-search	Literature	external	42
Religion	United_States	external	54
World_War_II	Physics	link	76
Art	Sports	link	55
other-search	English_language	link	48
other-empty	Science	link	49
Science	Main_Page	other	70
Religion	Art	other	40
Geography	Mathematics	other	52
Physics	Art	external	45
other-internal	Earth	link	54
History	United_States	other	53
Wikipedia	Main_Page	external	40
Geography	Technology	other	56
Art	English_language	other	45
United_States	Chemistry	external	39
English_language	Wikipedia	external	56
Physics	Chemistry	link	49
Philosophy	Literature	external	54
World_War_II	World_War_II	other	34
Technology	Mathematics	external	46
other-search	Geography	other	39
World_War_II	Philosophy	link	53
Main_Page	History	external	49
other-internal	Literature	link	49
Mathematics	Biology	external	55
Physics	Technology	link	43
other-internal	Physics	link	68
Literature	Biology	link	50
Music	Religion	other	46
Art	Science	other	56
other-search	Science	external	45
Music	United_States	other	53
Technology	Mathematics	link	57
Mathematics	Sports	external	46
Science	Art	other	49
Chemistry	Chemistry	other	42
Main_Page	Main_Page	link	46
other-empty	Sports	other	66
Wikipedia	Mathematics	link	36
Literature	Chemistry	external	48
United_States	Literature	link	48
Biology	Religion	link	52
Music	Biology	external	47
other-empty	Biology	external	43
Technology	Mathematics	external	43
Science	World_War_II	external	46
Chemistry	World_War_II	other	46
other-empty	Wikipedia	link	42
Chemistry	Physics	other	62
United_States	Main_Page	external	50
Chemistry	History	external	39
Geography	Science	link	65
Philosophy	Technology	other	41
Technology	World_War_II	external	51
other-external	Chemistry	external	48
other-internal	Geography	external	48
United_States	Art	link	49
Literature	World_War_II	external	40
World_War_II	Religion	link	47
Technology	Wikipedia	link	49
Religion	English_language	other	41
History	History	other	61
Earth	Philosophy	external	41
English_language	English_language	other	55
Literature	Science	external	56
Biology	World_War_II	other	43
Literature	Sports	other	52
Biology	English_language	link	56
Physics	History	other	47
English_language	English_language	other	59
other-search	Wikipedia	link	55
Art	Art	link	49
Sports	Chemistry	other	47
Philosophy	Science	external	55
Chemistry	Main_Page	other	48
Geography	Earth	external	43
English_language	Literature	external	51
Philosophy	Literature	other	47
Music	Technology	other	48
Science	Mathematics	external	44
History	Sports	link	58
World_War_II	Earth	external	37
other-internal	Mathematics	external	52
other-internal	World_War_II	external	48
Earth	Geography	link	56
Mathematics	Technology	link	59
Music	History	link	56
Art	English_language	other	46
Wikipedia	Technology	other	48
Religion	Earth	link	56
Biology	English_language	link	57
Main_Page	Geography	other	50
Religion	Art	link	52
Religion	Chemistry	other	52
Chemistry	Mathematics	other	50
other-internal	Wikipedia	other	45
World_War_II	Sports	external	52
Sports	Religion	other	45
Technology	Technology	link	52
Wikipedia	Religion	external	53
Mathematics	Philosophy	other	51
Philosophy	Earth	link	51
Music	Wikipedia	link	44
Physics	Religion	other	52
Literature	English_language	other	53
Music	Literature	external	49
Mathematics	Main_Page	link	48
other-empty	Geography	other	49
Biology	Earth	link	51
other-internal	Science	link	54
History	United_States	link	51
Science	Religion	link	57
Science	Main_Page	other	52
United_States	Earth	other	45
Wikipedia	Religion	external	51
Physics	English_language	link	54
Music	World_War_II	external	45
Sports	Religion	link	48
other-external	Mathematics	link	45
Art	Technology	external	49
other-search	Religion	external	50
other-external	Music	other	44
other-empty	Music	other	25
Earth	Sports	other	48
other-external	History	link	40
Biology	Chemistry	link	66
History	Religion	external	60
Art	Science	link	52
Philosophy	Music	external	52
English_language	Technology	other	43
Mathematics	Literature	link	45
Literature	Wikipedia	other	48
Literature	History	external	52
United_States	Earth	other	64
Main_Page	Mathematics	external	51
Mathematics	World_War_II	link	61
United_States	Religion	external	49
Technology	Earth	link	41
Music	Sports	other	44
Physics	Philosophy	external	52
Art	Technology	link	40
Geography	English_language	other	64
Geography	Literature	other	68
World_War_II	Sports	other	36
Technology	Chemistry	external	41
United_States	Mathematics	other	47
Literature	Main_Page	other	45
Physics	Music	link	51
Chemistry	Geography	other	48
History	English_language	other	65
other-empty	English_language	other	57
Technology	Literature	link	52
Art	Physics	other	39
Music	Religion	other	52
Earth	Earth	link	59
Philosophy	Music	other	44
United_States	Mathematics	other	55
other-internal	Wikipedia	external	45
United_States	Chemistry	external	57
Art	Physics	link	35
other-internal	United_States	link	43
Science	Technology	link	51
Biology	History	other	50
Wikipedia	Physics	link	55
Art	Main_Page	other	55
Sports	World_War_II	external	47
Sports	Sports	other	39
Chemistry	English_language	link	42
Earth	Biology	external	44
Technology	Art	other	41
Wikipedia	Chemistry	external	41
Physics	Chemistry	external	59
Technology	Science	link	50
Religion	World_War_II	link	60
History	Sports	other	51
other-external	Religion	link	40
Music	Sports	other	44
Biology	United_States	external	43
Wikipedia	Technology	external	44
Sports	Music	external	55
other-internal	Geography	external	42
Biology	Physics	other	38
Religion	English_language	link	54
Sports	Technology	link	49
Literature	Sports	other	44
Religion	Religion	external	50
Sports	Physics	other	50
Mathematics	Chemistry	other	45
Mathematics	World_War_II	external	62
Technology	History	other	53
Physics	World_War_II	external	48
Science	Wikipedia	external	52
Chemistry	Sports	external	57
World_War_II	Art	link	47
English_language	World_War_II	other	52
other-external	Philosophy	link	43
Philosophy	Chemistry	external	50
Biology	Mathematics	other	59
Biology	Physics	other	47
Wikipedia	Wikipedia	other	48
Chemistry	Religion	link	44
other-internal	Physics	external	54
English_language	Earth	other	49
Geography	English_language	link	61
Main_Page	Chemistry	other	55
other-empty	Earth	external	51
English_language	World_War_II	link	42
Technology	Literature	link	53
Wikipedia	Mathematics	link	51
Earth	Chemistry	external	52
other-search	Religion	external	51
other-empty	Religion	other	48
Earth	Chemistry	external	64
Physics	Wikipedia	external	52
English_language	World_War_II	other	58
English_language	United_States	link	46
other-internal	United_States	link	54
Philosophy	Art	other	47
Biology	Physics	other	58
other-search	Sports	other	57
Science	Wikipedia	other	59
United_States	Mathematics	external	53
Biology	World_War_II	other	53
Main_Page	English_language	other	46
Main_Page	Religion	link	61
other-empty	History	external	55
Physics	Technology	other	54
Music	Art	link	52
Art	Science	other	47
United_States	Geography	external	47
other-internal	History	link	43
Chemistry	Music	external	52
Mathematics	Literature	other	41
Main_Page	World_War_II	external	46
other-empty	World_War_II	external	53
other-empty	History	other	62
Main_Page	Music	external	38
other-external	Religion	external	35
Geography	Earth	link	50
Chemistry	Biology	external	44
Philosophy	Biology	external	46
other-internal	Main_Page	link	55
English_language	Main_Page	external	55
Music	Music	link	39
other-search	Main_Page	external	70
Art	Literature	link	55
Earth	Sports	link	60
other-empty	Earth	external	52
United_States	United_States	other	36
English_language	Technology	other	53
Wikipedia	Wikipedia	external	52
Art	Art	link	51
other-empty	Sports	link	46
Music	Art	other	40
Wikipedia	Wikipedia	link	53
Philosophy	Philosophy	link	47
World_War_II	World_War_II	other	51
other-empty	Mathematics	external	52
Physics	Geography	other	52
Literature	United_States	external	45
Earth	Literature	link	45
Chemistry	Sports	link	53
World_War_II	Music	external	62
Science	Chemistry	external	47
Technology	Music	external	58
other-search	Sports	external	55
Chemistry	Philosophy	other	45
other-empty	Mathematics	other	55
other-search	Music	other	60
Earth	Philosophy	other	67
Philosophy	History	link	50
Wikipedia	Physics	link	47
World_War_II	Biology	external	37
Religion	English_language	external	54
Philosophy	Art	link	48
Technology	Biology	external	45
Art	Religion	other	43
other-search	Main_Page	link	37
History	Religion	link	50
Art	Geography	link	49
History	Sports	other	47
History	Mathematics	link	57
other-external	United_States	other	48
Biology	Literature	link	46
other-internal	Sports	other	61
History	Music	other	52
other-empty	Physics	external	53
English_language	Science	other	45
History	Chemistry	other	46
Main_Page	Physics	other	51
Philosophy	Biology	other	34
Art	Philosophy	other	54
Mathematics	History	external	48
Philosophy	Literature	link	48
other-empty	Mathematics	external	59
Earth	Main_Page	external	46
Sports	History	other	53
Main_Page	Chemistry	external	34
other-search	Literature	link	50
Science	Technology	external	48
Chemistry	Music	external	49
Music	World_War_II	link	52
Chemistry	Sports	link	43
other-external	History	other	59
Literature	Religion	external	44
Geography	Sports	link	40
Biology	Science	external	56
English_language	Chemistry	link	39
English_language	Biology	external	53
World_War_II	Chemistry	link	50
Physics	Music	external	55
Geography	Wikipedia	link	41
Mathematics	Wikipedia	other	46
Music	Main_Page	link	60
English_language	Chemistry	link	46
Technology	Religion	external	47
Physics	Physics	other	33
other-empty	Philosophy	other	44
Main_Page	Technology	other	56
Earth	Chemistry	link	56
Religion	English_language	external	58
Music	Biology	link	51
Geography	Philosophy	external	51
Literature	Technology	other	53
Science	History	external	45
Geography	Technology	external	42
Music	Chemistry	other	37
Wikipedia	Technology	other	46
Mathematics	History	link	40
Music	Chemistry	other	57
United_States	Physics	other	57
United_States	World_War_II	other	64
English_language	Wikipedia	link	48
Wikipedia	Physics	external	52
World_War_II	Biology	external	34
Physics	Art	external	48
Sports	Earth	external	51
Earth	Earth	external	46
Sports	Philosophy	external	51
Music	Physics	link	43
Chemistry	Main_Page	external	31
Earth	Main_Page	external	51
other-empty	History	external	56
other-internal	World_War_II	other	52
Geography	Mathematics	link	54
other-search	Science	link	52
Geography	Mathematics	link	65
Main_Page	Religion	other	62
Geography	Philosophy	link	50
English_language	Religion	other	59
Sports	English_language	link	46
Main_Page	Music	external	54
Art	Main_Page	link	51
other-search	Technology	other	52
English_language	English_language	link	45
Sports	English_language	link	53
other-external	United_States	external	60
Physics	Physics	other	50
Philosophy	Main_Page	link	41
other-internal	Technology	other	55
other-external	English_language	other	51
World_War_II	Physics	external	52
World_War_II	Religion	link	52
other-search	Earth	external	42
other-search	Religion	link	51
Physics	Mathematics	link	64
Technology	Sports	other	32
History	Literature	external	39
English_language	Science	external	44
Religion	Wikipedia	link	48
Music	Mathematics	link	45
other-search	Earth	link	51
Mathematics	Science	link	50
Biology	Physics	other	46
other-internal	Mathematics	external	49
other-external	Physics	link	35
other-internal	Art	external	38
Literature	Science	link	46
Sports	Earth	external	47
United_States	Science	external	57
Science	History	link	54
Religion	Technology	link	53
Physics	United_States	external	43
other-search	Chemistry	external	43
other-internal	Mathematics	link	44
Art	Technology	link	36
Art	Philosophy	other	51
Biology	Biology	other	53
Physics	Art	other	50
Biology	Philosophy	link	46
Geography	Music	external	41
Wikipedia	History	external	47
Technology	Music	link	42
Mathematics	Physics	link	48
Wikipedia	History	external	46
Philosophy	Philosophy	other	59
other-empty	Science	external	51
English_language	Philosophy	link	50
other-external	Science	external	40
Science	Physics	link	54
Science	Art	other	50
Art	Earth	external	65
English_language	Philosophy	link	47
Art	Wikipedia	other	49
other-search	Wikipedia	other	48
Literature	Literature	link	43
other-external	Technology	link	52
Earth	Mathematics	other	53
Philosophy	Earth	external	49
Art	Art	other	57
Music	Religion	external	48
other-external	Literature	external	60
Art	Biology	external	43
History	English_language	external	53
Mathematics	Art	external	44
other-empty	United_States	link	47
Technology	English_language	other	51
Literature	Wikipedia	external	65
Philosophy	Art	link	47
Biology	Music	external	59
Religion	Wikipedia	other	49
Biology	Literature	link	41
English_language	History	external	56
Wikipedia	Mathematics	external	45
other-internal	Science	link	43
Main_Page	Philosophy	external	49
Wikipedia	United_States	external	52
Physics	Earth	external	47
United_States	United_States	external	52
Philosophy	Mathematics	external	52
Wikipedia	Technology	other	51
Wikipedia	Main_Page	other	45
Art	Chemistry	external	51
Biology	Art	external	39
Literature	Music	external	42
Music	Music	other	43
other-internal	Mathematics	other	38
Earth	History	other	45
Art	Religion	external	53
Wikipedia	Main_Page	external	46
Wikipedia	Biology	link	58
other-empty	Biology	external	46
Music	Literature	external	45
Physics	Mathematics	other	40
English_language	Earth	link	54
Philosophy	World_War_II	other	58
Music	Music	link	60
Art	Physics	link	49
other-internal	Chemistry	external	48
Religion	English_language	external	48
Main_Page	Music	link	44
Sports	English_language	link	52
English_language	Sports	external	49
Geography	Science	link	39
Biology	Geography	external	58
History	Religion	external	42
Sports	Wikipedia	other	38
Science	World_War_II	other	53
Religion	Geography	external	49
Philosophy	Technology	other	49
Wikipedia	Music	other	50
World_War_II	Sports	external	45
other-empty	Mathematics	external	48
Mathematics	Chemistry	external	66
Art	Music	link	54
other-search	Biology	link	50
History	Mathematics	other	60
Art	Wikipedia	link	37
Music	Geography	other	46
other-external	Literature	external	42
Earth	Earth	external	45
History	Sports	link	42
Physics	Science	external	43
Geography	Geography	external	55
United_States	Art	external	40
Chemistry	Mathematics	link	48
History	Physics	link	59
United_States	Music	link	42
other-internal	Mathematics	other	55
Technology	Biology	link	55
World_War_II	Art	other	41
United_States	Literature	link	45
Science	Main_Page	other	48
Literature	Technology	other	51
Religion	History	other	41
Wikipedia	Biology	external	57
other-internal	Geography	external	53
other-search	Wikipedia	other	39
History	Chemistry	external	50
Geography	United_States	other	49
Chemistry	Sports	other	45
Earth	Music	other	31
Sports	Biology	link	48
History	Earth	external	57
Main_Page	World_War_II	external	56
Music	Mathematics	other	52
Technology	English_language	link	39
World_War_II	World_War_II	other	56
other-internal	Chemistry	other	32
Technology	Chemistry	other	67
Earth	Earth	link	43
Literature	Science	other	52
Art	Main_Page	external	54
other-external	World_War_II	other	54
Religion	Music	other	56
History	Art	other	48
Philosophy	Wikipedia	link	57
Chemistry	Geography	link	56
Physics	Philosophy	external	50
Science	Music	link	44
Science	Music	external	70
World_War_II	Physics	external	46
History	Mathematics	link	52
Religion	United_States	other	52
United_States	Music	other	50
Earth	Sports	link	59
Technology	United_States	other	54
Geography	Religion	link	50
Technology	Art	link	54
other-empty	Chemistry	link	47
Science	Physics	link	55
Physics	World_War_II	link	53
Literature	World_War_II	external	47
Wikipedia	Literature	external	45
Religion	Sports	link	42
United_States	Main_Page	other	58
Religion	United_States	other	48
Earth	Chemistry	external	54
other-internal	Science	external	40
History	History	external	42
United_States	Sports	external	47
Physics	Biology	external	48
other-external	Chemistry	other	56
Wikipedia	Chemistry	external	55
Biology	Main_Page	external	54
History	History	other	54
Earth	Philosophy	other	37
other-external	Geography	link	34
Philosophy	Biology	external	51
United_States	Mathematics	other	55
Biology	Religion	external	34
Earth	Philosophy	external	56
United_States	United_States	link	48
Music	Wikipedia	link	41
Philosophy	Art	other	46
English_language	Wikipedia	other	46
Sports	English_language	external	51
History	Sports	external	41
English_language	Physics	link	56
Physics	Sports	link	50
Main_Page	Technology	external	56
English_language	Philosophy	external	51
Art	Biology	link	50
World_War_II	Physics	external	39
other-empty	Mathematics	link	57
Technology	Physics	link	58
Science	Music	link	47
other-internal	United_States	link	52
World_War_II	Geography	external	51
World_War_II	Chemistry	link	60
Main_Page	World_War_II	external	44
World_War_II	Earth	external	43
Technology	Sports	external	55
World_War_II	Art	other	42
Biology	Geography	link	52
other-external	Technology	external	37
United_States	Biology	other	41
Mathematics	History	external	47
Music	English_language	external	48
Chemistry	Main_Page	link	46
Geography	Art	external	40
Music	Mathematics	other	54
Chemistry	Religion	link	50
Geography	Chemistry	external	47
other-internal	Philosophy	external	58
other-external	Music	other	50
Geography	United_States	other	52
Technology	Chemistry	link	44
Chemistry	Technology	external	49
Chemistry	Science	external	44
World_War_II	Sports	link	40
Religion	Earth	link	54
Philosophy	English_language	link	54
Biology	World_War_II	other	48
Technology	Art	external	50
other-external	Physics	other	56
Sports	Biology	external	47
Sports	World_War_II	other	47
Geography	Literature	external	53
Physics	Wikipedia	other	48
Physics	Main_Page	other	46
Art	Art	external	58
other-external	Wikipedia	external	42
Religion	Art	link	49
other-search	English_language	other	62
Wikipedia	Music	link	54
other-internal	History	link	40
other-empty	Music	external	47
Geography	English_language	other	42
Earth	English_language	link	44
Mathematics	World_War_II	other	50
English_language	Religion	link	50
Physics	Physics	other	45
Science	Geography	other	46
other-external	Science	link	42
Physics	Science	other	57
Biology	History	other	44
English_language	Science	link	44
World_War_II	Physics	link	59
Mathematics	Technology	external	53
Main_Page	English_language	other	56
English_language	Art	link	46
Literature	English_language	other	59
Literature	Technology	link	49
Technology	Chemistry	external	44
other-external	Chemistry	external	55
Biology	Art	link	39
Main_Page	Science	link	58
other-search	Music	other	60
Science	Literature	other	46
Biology	Physics	external	42
Main_Page	Geography	link	52
Geography	Earth	external	54
Chemistry	Earth	external	55
Geography	Main_Page	external	47
Earth	Physics	link	51
Philosophy	Mathematics	link	43
Technology	Chemistry	other	47
Biology	Science	link	51
Geography	History	other	50
Literature	Geography	link	54
Philosophy	Music	other	51
Wikipedia	Literature	other	40
other-empty	World_War_II	external	55
other-external	Technology	external	50
other-external	Art	other	46
Biology	Art	other	56
English_language	Religion	external	46
other-external	Art	other	34
other-empty	History	link	51
Main_Page	English_language	other	38
other-internal	English_language	link	46
Biology	Mathematics	external	33
World_War_II	Technology	external	40
Biology	Literature	external	57
Science	Biology	external	42
English_language	Biology	other	63
Art	English_language	other	51
Literature	Philosophy	link	54
Technology	Earth	other	44
English_language	History	other	37
Wikipedia	Physics	external	45
United_States	Science	external	47
Wikipedia	Technology	external	66
Physics	Literature	link	55
Chemistry	Sports	other	59
United_States	Physics	other	44
Wikipedia	English_language	external	42
Philosophy	World_War_II	link	58
Main_Page	Religion	link	66
Science	Earth	external	55
other-external	Earth	other	63
United_States	Biology	other	48
Science	Philosophy	other	54
Religion	Technology	other	55
Art	United_States	link	42
Geography	Mathematics	link	61
Geography	Philosophy	external	44
Mathematics	Physics	link	60
Wikipedia	English_language	external	48
Biology	Biology	other	45
Philosophy	World_War_II	other	45
English_language	World_War_II	external	48
other-external	Wikipedia	link	58
Literature	Physics	link	51
other-empty	Literature	external	53
Physics	Technology	link	51
Philosophy	Philosophy	other	64
Physics	Music	link	54
Art	History	other	45
Religion	English_language	other	45
World_War_II	Music	link	55
Main_Page	Geography	other	43
Science	Literature	external	47
Sports	Philosophy	link	42
Earth	Religion	external	56
Geography	History	external	57
Main_Page	Science	link	68
Physics	Biology	external	48
World_War_II	Music	link	50
Sports	Technology	other	48
English_language	Philosophy	link	53
Main_Page	Biology	other	59
Biology	Physics	link	46
Wikipedia	Religion	link	52
Mathematics	Main_Page	external	59
Physics	Earth	external	50
World_War_II	Physics	other	48
United_States	Sports	external	51
World_War_II	Wikipedia	link	44
Biology	Wikipedia	other	53
United_States	United_States	link	43
Religion	Science	external	54
Wikipedia	English_language	other	54
Philosophy	Science	external	50
Biology	Physics	link	47
Physics	Earth	link	43
Wikipedia	Chemistry	link	44
Physics	Earth	external	39
World_War_II	Science	link	53
English_language	Earth	link	58
Mathematics	World_War_II	other	41
Science	Art	other	49
Sports	Religion	external	48
other-search	Wikipedia	external	43
other-search	Literature	other	53
Music	Sports	other	35
Sports	Mathematics	external	45
Philosophy	Main_Page	external	56
History	Literature	external	48
Chemistry	Mathematics	other	40
Mathematics	Religion	external	59
Art	History	external	48
United_States	Music	other	35
Science	Sports	link	58
other-search	Religion	link	54
Wikipedia	United_States	link	52
Chemistry	Art	link	56
World_War_II	Main_Page	link	57
Technology	English_language	other	54
other-internal	Biology	external	52
Physics	Biology	link	57
Mathematics	History	external	57
Main_Page	Mathematics	other	51
Music	Religion	link	60
Mathematics	Art	other	43
Technology	Physics	external	54
Sports	Philosophy	link	60
other-internal	Philosophy	other	43
Literature	Philosophy	external	49
English_language	United_States	external	48
United_States	Technology	link	52
Music	Wikipedia	external	50
Wikipedia	English_language	link	53
other-search	United_States	external	47
Literature	Sports	link	68
Biology	United_States	external	51
Earth	English_language	external	54
Earth	Science	other	51
Philosophy	Earth	other	57
other-internal	United_States	other	43
World_War_II	Wikipedia	other	57
Technology	History	link	33
Geography	Geography	external	44
Art	History	external	40
Biology	United_States	link	46
United_States	Biology	link	40
Music	Religion	external	52
Sports	United_States	other	44
other-empty	Science	other	46
other-internal	Geography	link	51
Art	Science	link	48
History	Chemistry	link	57
Biology	Wikipedia	link	48
other-external	Chemistry	external	36
Art	Art	external	50
other-internal	Science	other	50
Sports	Chemistry	external	63
Science	World_War_II	link	53
Mathematics	Chemistry	link	52
Wikipedia	Sports	link	48
Religion	World_War_II	external	39
World_War_II	Science	other	66
Music	Geography	link	53
Technology	Religion	link	61
Biology	Art	other	52
Physics	Earth	external	43
Technology	Main_Page	other	56
Mathematics	Biology	external	49
Sports	Geography	other	61
Main_Page	Wikipedia	link	50
Sports	Music	link	58
United_States	Art	external	60
Art	United_States	other	54
Physics	Sports	link	52
Earth	Chemistry	external	52
Biology	English_language	link	46
other-empty	Literature	link	46
Chemistry	Mathematics	other	58
other-empty	Physics	external	55
Earth	History	other	61
English_language	Literature	other	54
Religion	Art	other	28
Geography	English_language	link	51
Art	Sports	link	45
other-external	Main_Page	external	42
other-search	Wikipedia	external	44
Main_Page	Music	other	51
Art	Wikipedia	external	52
other-empty	United_States	external	50
Geography	World_War_II	link	45
Science	Literature	link	49
Biology	Wikipedia	other	48
Mathematics	Religion	link	59
other-external	Music	link	64
World_War_II	Philosophy	link	47
Religion	Geography	other	44
Physics	Earth	link	50
Philosophy	Science	external	53
World_War_II	Biology	link	35
Chemistry	History	external	46
other-external	World_War_II	link	51
Wikipedia	Earth	external	53
History	Physics	other	47
Literature	Music	other	59
Geography	Sports	external	53
Art	United_States	other	54
Wikipedia	Literature	external	46
Main_Page	Literature	link	52
other-external	United_States	link	44
Sports	Philosophy	link	50
other-internal	Wikipedia	external	45
History	Physics	link	53
English_language	Music	other	51
other-internal	Science	link	50
Religion	Sports	external	46
Science	Wikipedia	external	50
World_War_II	Biology	link	42
Main_Page	Chemistry	external	41
English_language	English_language	external	49
Mathematics	History	other	42
other-internal	Literature	link	46
Main_Page	Chemistry	other	43
Religion	Sports	other	59
Geography	Philosophy	other	46
Main_Page	Mathematics	external	49
Wikipedia	Science	external	53
Wikipedia	Chemistry	other	55
Wikipedia	Art	external	53
Wikipedia	Literature	link	40
Art	Science	other	55
