prev	curr	type	n
Chemistry	Philosophy	other	47
Mathematics	Philosophy	link	55
Main_Page	Main_Page	other	56
English_language	Religion	other	52
Religion	Main_Page	external	66
Music	Mathematics	external	51
other-external	Literature	external	53
History	Sports	link	39
Earth	Earth	other	45
Music	World_War_II	other	65
Literature	Science	external	34
other-empty	Earth	other	40
other-search	Earth	link	49
Main_Page	Literature	link	44
United_States	Geography	link	38
World_War_II	Technology	other	36
English_language	Literature	other	41
English_language	Religion	link	67
Mathematics	Geography	link	54
other-search	Geography	link	65
Wikipedia	Main_Page	external	49
Science	English_language	external	51
Earth	Philosophy	other	57
other-search	Science	link	42
English_language	Religion	external	43
United_States	Music	link	51
other-search	English_language	other	58
Science	Art	external	48
Physics	Chemistry	external	54
other-external	Chemistry	external	29
Main_Page	Earth	link	43
other-empty	Physics	other	35
Geography	English_language	link	56
Science	Technology	external	41
Literature	English_language	external	37
Sports	Religion	link	40
other-internal	World_War_II	external	38
Religion	Biology	other	39
Sports	Biology	other	59
English_language	Philosophy	other	63
Technology	Mathematics	external	62
other-search	Sports	other	55
Religion	Mathematics	other	50
Technology	Science	external	41
United_States	Art	link	59
United_States	Music	external	37
Geography	Science	external	34
other-internal	Mathematics	link	55
World_War_II	Biology	link	64
other-search	Wikipedia	link	61
Earth	English_language	link	55
Earth	Technology	link	56
Mathematics	Mathematics	link	50
Literature	Physics	other	56
Earth	Chemistry	other	57
Literature	Philosophy	link	38
Main_Page	Mathematics	link	35
Physics	Literature	other	50
Literature	Geography	other	48
Technology	Biology	link	50
other-search	English_language	external	53
other-internal	Art	external	50
Art	Main_Page	external	38
History	Technology	external	42
Geography	History	other	35
Technology	Biology	other	37
History	Religion	other	42
Wikipedia	Mathematics	external	51
Main_Page	Physics	external	41
Philosophy	Wikipedia	link	47
other-external	Earth	link	48
Religion	Philosophy	external	47
Literature	Literature	other	53
Earth	Technology	other	50
Earth	Wikipedia	other	40
Geography	Music	other	41
World_War_II	Main_Page	other	38
other-external	World_War_II	link	47
Religion	Mathematics	external	56
other-search	World_War_II	external	44
other-external	Earth	external	44
Chemistry	Earth	external	50
other-internal	Earth	link	49
Sports	Mathematics	external	47
other-search	Wikipedia	link	48
Philosophy	English_language	external	40
Physics	Technology	other	61
Physics	English_language	external	38
History	Sports	external	43
other-search	English_language	other	56
World_War_II	Wikipedia	link	44
other-search	Wikipedia	other	49
other-internal	Wikipedia	external	45
Sports	Main_Page	external	37
World_War_II	Music	link	50
History	Art	external	44
Science	Wikipedia	external	48
Mathematics	Literature	external	58
Earth	Music	external	56
World_War_II	English_language	external	49
History	Geography	link	41
Art	Religion	link	50
History	Biology	link	45
Biology	United_States	link	50
Earth	Geography	other	56
Sports	Sports	external	45
other-empty	Philosophy	external	49
Technology	Earth	other	42
English_language	United_States	other	68
Physics	Biology	external	41
Sports	Art	other	50
Science	Geography	external	41
Physics	Music	external	49
English_language	Sports	link	46
Sports	World_War_II	external	48
Main_Page	Wikipedia	link	46
History	Mathematics	other	49
Music	Art	link	53
Physics	Main_Page	external	55
Sports	History	link	44
English_language	United_States	external	38
Sports	Literature	external	42
Science	Science	link	40
Philosophy	Geography	external	62
other-empty	English_language	other	45
Art	English_language	other	55
Physics	Religion	external	50
Literature	Mathematics	other	54
Earth	Philosophy	link	55
English_language	Wikipedia	link	42
Art	Literature	external	37
English_language	Art	link	47
other-empty	United_States	link	28
Main_Page	Religion	other	46
World_War_II	Chemistry	external	42
Religion	Science	external	39
Main_Page	Art	other	49
Philosophy	Biology	external	52
Literature	English_language	external	54
Art	Philosophy	link	48
Wikipedia	Biology	link	44
Literature	Sports	external	42
Biology	Biology	other	61
other-internal	Chemistry	external	69
other-external	Chemistry	link	35
other-search	Physics	other	41
History	Science	external	62
History	Music	external	24
Literature	Art	link	53
Earth	Music	link	71
English_language	Biology	external	45
other-internal	Physics	link	52
English_language	Geography	other	37
Physics	Philosophy	link	49
Science	Earth	link	49
Wikipedia	Wikipedia	link	59
Chemistry	Literature	other	42
United_States	Religion	link	51
Religion	Science	link	45
Music	Chemistry	other	45
Wikipedia	Music	link	36
World_War_II	History	link	44
other-empty	Religion	external	49
United_States	Geography	other	36
Main_Page	Music	external	42
other-internal	Earth	other	45
other-internal	Geography	link	66
other-internal	Biology	external	44
History	Music	other	41
Main_Page	Chemistry	other	45
Geography	History	other	44
other-internal	Wikipedia	other	36
Technology	Wikipedia	external	39
English_language	Music	other	56
English_language	Religion	other	32
History	Chemistry	link	45
other-internal	Sports	link	47
other-internal	Earth	other	49
other-internal	World_War_II	external	70
Music	Geography	link	49
Sports	World_War_II	other	37
World_War_II	Mathematics	link	59
Geography	Main_Page	link	76
English_language	Earth	link	52
Music	United_States	other	49
Main_Page	World_War_II	link	38
World_War_II	Art	other	38
Biology	English_language	external	59
Wikipedia	Technology	link	53
Geography	World_War_II	link	55
Main_Page	Technology	link	63
Sports	Sports	link	51
United_States	Science	other	40
World_War_II	Technology	other	50
other-search	English_language	link	41
Technology	United_States	link	45
History	Science	link	49
Technology	Biology	other	44
Philosophy	History	external	56
Science	Main_Page	other	45
other-external	Science	external	36
Geography	Earth	external	43
World_War_II	Chemistry	link	56
Religion	Literature	link	45
Biology	Sports	other	59
Literature	Technology	other	70
Philosophy	Geography	other	39
Art	Art	other	42
Philosophy	Wikipedia	link	47
World_War_II	Mathematics	link	64
other-search	English_language	other	43
Literature	Earth	other	68
Science	Technology	other	51
Physics	English_language	external	61
Geography	Wikipedia	other	36
other-internal	Chemistry	link	40
English_language	World_War_II	external	57
Main_Page	Biology	external	48
Chemistry	Geography	external	38
other-external	Art	other	38
Wikipedia	Art	link	54
United_States	Physics	other	35
Physics	Geography	external	77
United_States	Science	other	52
other-empty	Technology	other	42
Physics	Art	link	44
Art	Geography	other	44
other-empty	History	other	49
United_States	Earth	link	43
Science	Philosophy	link	60
World_War_II	Main_Page	other	45
Music	Music	other	46
Biology	Wikipedia	other	41
Chemistry	Music	other	36
other-search	Literature	link	43
Literature	Geography	external	45
other-search	Religion	external	47
Wikipedia	Literature	external	47
Science	Art	other	35
United_States	Wikipedia	external	59
United_States	World_War_II	external	43
other-internal	Music	other	52
Science	Mathematics	external	40
Geography	Geography	link	41
Wikipedia	Biology	link	44
Sports	Earth	link	47
Literature	Art	external	40
Literature	Earth	external	55
Art	Geography	other	52
Philosophy	Science	link	47
Mathematics	Music	link	40
World_War_II	Mathematics	external	51
Wikipedia	Biology	other	41
United_States	United_States	external	55
Philosophy	Physics	other	43
other-empty	Wikipedia	link	53
Philosophy	Earth	external	50
Science	Religion	external	36
United_States	Religion	external	48
Wikipedia	Mathematics	external	32
Earth	Main_Page	external	53
Philosophy	History	external	49
World_War_II	Geography	external	51
Religion	Literature	other	52
United_States	Art	link	53
Literature	Religion	link	49
Music	Sports	other	44
Literature	Biology	other	33
Geography	Chemistry	other	37
Physics	English_language	other	57
United_States	Science	external	52
English_language	History	link	58
other-internal	English_language	external	59
other-internal	Wikipedia	link	43
other-internal	World_War_II	link	58
Sports	Science	other	56
Science	Sports	external	51
Chemistry	Philosophy	other	39
Main_Page	Religion	other	61
World_War_II	Biology	link	60
other-external	Geography	external	62
Wikipedia	Earth	other	43
Philosophy	Art	external	45
other-internal	Religion	other	49
Physics	Sports	other	37
History	Wikipedia	link	58
History	Literature	link	62
Biology	Technology	link	41
Physics	Mathematics	external	68
English_language	Wikipedia	external	32
United_States	Chemistry	other	38
World_War_II	Philosophy	link	49
World_War_II	Literature	external	49
United_States	Earth	external	40
Biology	Sports	link	65
World_War_II	Earth	link	48
other-search	Main_Page	other	45
Physics	Technology	link	52
Chemistry	Chemistry	other	48
other-internal	Chemistry	other	47
other-external	Religion	external	50
History	World_War_II	link	45
Geography	Geography	external	61
Technology	Mathematics	link	42
Main_Page	Religion	other	43
Sports	Chemistry	link	48
United_States	World_War_II	other	51
Wikipedia	Philosophy	external	46
Science	Main_Page	external	49
other-empty	Technology	link	39
History	Technology	link	59
English_language	History	external	45
World_War_II	Main_Page	link	46
other-internal	Mathematics	link	45
World_War_II	United_States	other	35
Philosophy	Music	other	40
Wikipedia	World_War_II	link	62
Religion	Literature	other	31
other-search	Main_Page	other	48
other-empty	Literature	external	36
Mathematics	Art	link	43
Wikipedia	Physics	external	53
Philosophy	Wikipedia	external	43
Geography	Philosophy	external	50
Geography	Philosophy	link	49
World_War_II	Physics	external	41
Geography	Earth	other	42
Art	Sports	external	32
other-empty	Art	external	51
English_language	Earth	link	37
English_language	Wikipedia	external	51
United_States	History	link	61
Earth	Technology	other	42
Chemistry	Technology	other	39
Geography	Earth	other	64
Physics	History	other	55
Technology	English_language	external	43
Chemistry	Philosophy	link	58
History	Technology	link	67
Technology	Geography	link	48
Music	Biology	other	47
Main_Page	Chemistry	link	47
Geography	World_War_II	other	64
Physics	Chemistry	external	62
United_States	Earth	link	48
Wikipedia	Religion	link	59
Music	History	external	39
Technology	Religion	external	55
Geography	Biology	external	60
Sports	Main_Page	other	50
Geography	Technology	link	70
other-external	Technology	link	62
other-empty	Earth	other	58
Earth	Mathematics	other	31
Wikipedia	Technology	link	54
Art	Literature	other	58
Sports	Mathematics	external	45
Physics	Philosophy	other	47
Technology	Chemistry	external	48
Biology	Geography	link	53
United_States	Music	external	52
other-internal	Philosophy	other	28
Wikipedia	Physics	link	37
Earth	Religion	other	48
History	English_language	other	53
World_War_II	Science	external	55
other-search	Literature	external	38
Biology	World_War_II	link	40
Main_Page	Biology	other	47
History	Biology	other	51
World_War_II	Religion	other	41
other-empty	United_States	link	46
Music	Art	other	62
Literature	History	other	60
Philosophy	Sports	external	60
Physics	Art	external	55
Philosophy	Geography	link	41
Geography	History	external	45
other-external	Geography	link	41
History	Literature	other	49
Geography	Wikipedia	other	49
Philosophy	United_States	external	44
Physics	English_language	other	70
Sports	Physics	link	46
Technology	Physics	external	52
Science	Earth	other	46
United_States	Geography	external	63
other-search	Science	other	55
Wikipedia	Mathematics	link	45
Wikipedia	Chemistry	external	42
Music	Wikipedia	external	57
Religion	World_War_II	external	56
other-internal	Music	external	49
other-external	Literature	other	52
Technology	Chemistry	other	30
Wikipedia	English_language	link	51
Sports	Biology	external	64
Geography	United_States	link	45
Sports	Religion	link	41
Chemistry	Physics	link	59
Music	Mathematics	external	60
Earth	Music	external	45
Mathematics	Biology	external	34
English_language	Technology	link	51
Physics	Geography	link	48
Art	World_War_II	link	39
World_War_II	Geography	link	42
History	Physics	external	45
other-empty	Geography	external	57
Science	Main_Page	other	46
Philosophy	Geography	link	53
Earth	Earth	other	55
Art	United_States	link	55
Sports	Religion	external	36
History	History	link	44
Wikipedia	Biology	link	67
Sports	Earth	external	41
other-external	Wikipedia	external	39
Literature	Main_Page	link	39
Physics	Technology	other	59
Music	Chemistry	external	49
Religion	Religion	link	41
Main_Page	Art	external	42
other-internal	World_War_II	external	43
Main_Page	Art	external	60
Biology	Art	other	57
Wikipedia	Technology	other	54
English_language	Wikipedia	link	53
History	Technology	other	40
Main_Page	English_language	external	49
Geography	Mathematics	link	41
Music	History	link	43
Technology	Technology	other	53
other-search	Wikipedia	link	68
other-internal	Philosophy	other	31
other-internal	Technology	other	47
Physics	Chemistry	other	57
World_War_II	Geography	other	64
Sports	Mathematics	link	36
Main_Page	Technology	link	62
other-internal	Main_Page	link	49
Physics	Technology	other	37
Science	Main_Page	other	46
Earth	English_language	external	49
other-search	United_States	other	49
History	Wikipedia	link	48
other-internal	Main_Page	external	53
Chemistry	World_War_II	external	44
other-external	Geography	link	46
Biology	Music	link	58
Mathematics	Technology	external	46
Wikipedia	Chemistry	external	51
Art	Biology	external	37
Earth	Philosophy	link	48
other-search	English_language	external	38
Biology	Biology	external	65
Main_Page	Chemistry	link	35
Geography	Main_Page	link	71
other-empty	Art	other	57
Main_Page	Religion	link	54
Biology	World_War_II	link	56
other-external	Literature	link	47
Music	Science	external	53
United_States	Chemistry	external	50
Earth	Wikipedia	other	71
other-search	Music	other	43
Literature	Geography	external	54
other-internal	Main_Page	external	44
English_language	United_States	other	31
other-internal	Chemistry	external	37
English_language	Biology	link	68
Chemistry	English_language	other	40
Art	Philosophy	link	34
United_States	Technology	external	51
Biology	Mathematics	external	55
other-empty	Sports	external	58
Sports	English_language	link	48
Music	English_language	other	59
Art	Science	external	44
Religion	Wikipedia	link	46
Mathematics	Chemistry	external	53
Biology	Sports	external	61
Physics	Philosophy	external	53
Biology	World_War_II	link	38
Religion	Mathematics	external	56
other-internal	Geography	link	54
Geography	Sports	other	35
Sports	Sports	external	34
Science	United_States	external	56
other-external	Chemistry	link	49
other-empty	History	other	53
Main_Page	Biology	external	57
Chemistry	Main_Page	link	47
Literature	Physics	link	52
Literature	Chemistry	other	49
Mathematics	Physics	other	44
Main_Page	Earth	link	42
Philosophy	Earth	other	38
other-empty	Biology	external	54
Sports	Earth	link	42
Geography	Chemistry	link	61
Music	Philosophy	other	38
Biology	Religion	link	58
Wikipedia	Music	external	48
Sports	Music	other	47
Music	Art	external	32
Sports	Literature	external	32
Earth	Physics	external	61
Philosophy	Philosophy	external	54
History	Chemistry	other	51
Religion	Philosophy	other	52
other-search	Mathematics	link	61
other-internal	Science	external	53
History	History	link	43
Chemistry	Wikipedia	external	44
English_language	Science	external	54
Literature	Philosophy	external	51
United_States	Music	other	40
Sports	Geography	other	51
History	Main_Page	external	58
other-internal	Earth	link	47
Biology	Literature	external	52
Earth	Technology	link	53
other-external	Mathematics	link	46
World_War_II	Art	link	40
Technology	Chemistry	other	40
English_language	Chemistry	external	70
United_States	Religion	link	60
Art	History	link	48
Chemistry	Music	other	65
Main_Page	World_War_II	other	69
Literature	Sports	link	58
Chemistry	Earth	external	58
Main_Page	Science	external	37
History	Science	link	44
English_language	Mathematics	link	47
other-empty	United_States	other	55
Chemistry	United_States	other	50
Philosophy	Music	link	63
Philosophy	Sports	other	70
Mathematics	Chemistry	link	57
other-search	Geography	link	40
other-internal	United_States	external	46
Technology	Science	external	38
Wikipedia	United_States	link	49
Literature	Religion	link	39
Philosophy	Mathematics	other	53
Literature	Wikipedia	link	30
other-search	Religion	external	57
other-internal	Physics	link	48
Science	Sports	other	48
English_language	English_language	external	49
Music	History	other	61
other-empty	Religion	external	42
Religion	Music	other	47
Philosophy	Sports	other	38
other-external	United_States	external	56
Literature	Mathematics	other	56
other-internal	Sports	external	75
Philosophy	United_States	other	41
Religion	Sports	other	48
other-external	United_States	link	49
Geography	Philosophy	link	62
Main_Page	Religion	other	72
History	Religion	other	74
Physics	Technology	external	48
Physics	Chemistry	other	43
Physics	Biology	link	49
other-internal	Chemistry	link	43
Mathematics	Mathematics	other	54
Religion	Literature	other	55
Music	History	link	48
Mathematics	Art	external	37
Physics	History	link	41
English_language	Philosophy	other	55
Religion	Art	external	43
Wikipedia	Main_Page	external	39
Sports	English_language	other	53
Philosophy	Physics	other	52
Music	Main_Page	other	63
Biology	Mathematics	external	51
United_States	United_States	link	64
Sports	Art	link	44
other-empty	Wikipedia	external	64
Technology	History	link	55
Main_Page	History	other	46
Mathematics	English_language	external	39
Religion	Sports	link	54
other-empty	Earth	link	40
Main_Page	Chemistry	other	54
Music	History	link	36
Art	English_language	link	59
other-search	World_War_II	external	56
World_War_II	Philosophy	link	48
Earth	Earth	other	68
Technology	World_War_II	external	66
World_War_II	Chemistry	other	59
Earth	Physics	other	60
other-external	Music	other	62
Science	Geography	other	30
Philosophy	Main_Page	other	57
Mathematics	Science	external	51
Biology	History	external	68
Biology	Sports	external	51
Religion	World_War_II	other	44
Wikipedia	World_War_II	other	57
Religion	Physics	external	48
Sports	Physics	external	44
English_language	Main_Page	other	44
Technology	Science	external	68
Chemistry	Philosophy	external	50
Main_Page	Chemistry	other	59
Music	World_War_II	link	44
other-external	Philosophy	other	45
other-search	Music	link	44
History	Geography	other	57
World_War_II	Music	external	57
English_language	World_War_II	link	63
other-empty	Religion	external	54
Technology	Earth	other	41
Wikipedia	Chemistry	other	52
History	Sports	external	49
United_States	English_language	external	52
Main_Page	History	external	50
Physics	Biology	link	47
Biology	Chemistry	external	43
Biology	Geography	other	44
Music	Main_Page	other	63
Chemistry	Earth	external	41
Music	Music	link	46
Religion	History	external	41
other-internal	Geography	other	46
Physics	History	other	57
Music	Technology	link	53
World_War_II	Philosophy	other	39
Wikipedia	Art	link	34
History	Geography	link	37
English_language	English_language	external	38
Music	Religion	other	46
Chemistry	Mathematics	external	40
other-external	History	other	50
Geography	Sports	other	64
other-external	Chemistry	link	41
Chemistry	Wikipedia	other	48
History	Wikipedia	external	38
Chemistry	Science	other	44
other-empty	Religion	link	48
Wikipedia	Philosophy	other	53
Music	World_War_II	external	47
Geography	Chemistry	external	40
Physics	English_language	link	43
Main_Page	Biology	external	50
other-internal	Art	link	42
Technology	United_States	external	56
Earth	Wikipedia	external	58
Technology	English_language	link	64
other-internal	Earth	link	51
Music	Chemistry	link	40
Chemistry	Mathematics	link	38
Chemistry	Religion	other	48
Biology	Earth	other	43
History	Art	external	38
Main_Page	Chemistry	link	53
Wikipedia	Physics	other	45
Literature	Physics	other	66
Religion	Biology	other	39
English_language	Earth	external	53
History	Art	external	55
Religion	Religion	link	40
Wikipedia	Philosophy	external	38
World_War_II	History	external	49
Sports	Wikipedia	external	36
Philosophy	Philosophy	external	57
Art	Philosophy	link	51
Earth	United_States	link	51
Religion	Physics	link	45
Wikipedia	Earth	other	44
Biology	Philosophy	link	50
other-external	Technology	other	42
Science	Literature	link	59
Music	Philosophy	other	51
Geography	Physics	external	60
Literature	Music	link	47
Philosophy	United_States	external	46
Geography	Technology	external	55
Religion	Science	link	40
Religion	Biology	other	34
Geography	Religion	other	52
other-internal	English_language	other	38
other-internal	Mathematics	external	40
World_War_II	Sports	other	53
World_War_II	Science	external	60
Science	English_language	other	34
United_States	Sports	other	41
Physics	Art	link	56
Music	English_language	other	48
Philosophy	Earth	external	60
Art	History	link	61
Science	Geography	external	45
Science	Wikipedia	link	41
World_War_II	Chemistry	other	44
Wikipedia	Philosophy	external	49
Sports	Art	other	55
Geography	Chemistry	other	43
Art	Mathematics	link	46
Sports	World_War_II	link	49
United_States	Literature	external	47
Art	Technology	link	54
Main_Page	History	other	56
other-external	Physics	external	48
Sports	Literature	other	47
Religion	Religion	external	45
Technology	Physics	external	55
Technology	Geography	external	51
Art	Physics	link	65
Chemistry	Technology	other	40
Wikipedia	Biology	link	39
Chemistry	Main_Page	other	41
Art	Philosophy	link	55
Physics	Art	external	42
Earth	Literature	other	49
Sports	Mathematics	link	51
other-search	Geography	other	44
Literature	English_language	external	67
Biology	Sports	other	49
Literature	Sports	other	33
Earth	Religion	external	41
Chemistry	Religion	other	63
Wikipedia	History	other	54
Music	Music	link	51
Philosophy	Music	other	36
Literature	Physics	other	46
Sports	Literature	other	41
Philosophy	Physics	external	62
Science	Art	external	51
Literature	Sports	link	55
Art	United_States	link	62
Mathematics	Literature	other	61
Sports	English_language	link	43
other-external	Religion	external	66
Science	Biology	link	57
other-external	Sports	link	47
other-internal	Wikipedia	external	53
Literature	Science	other	55
World_War_II	Philosophy	other	54
Philosophy	Physics	other	52
Technology	Religion	external	50
Science	World_War_II	external	43
English_language	Literature	other	59
United_States	Religion	other	57
Main_Page	Geography	link	46
Biology	Mathematics	external	52
other-external	Chemistry	link	49
Chemistry	United_States	external	38
Physics	Sports	external	43
Mathematics	Main_Page	external	53
Literature	Earth	external	39
Art	Religion	other	66
World_War_II	Technology	other	34
Chemistry	Literature	external	52
United_States	Biology	external	42
Wikipedia	Technology	other	51
Wikipedia	Chemistry	link	63
other-external	Chemistry	link	58
Main_Page	Main_Page	other	61
Art	Main_Page	other	42
other-search	Technology	other	63
Science	History	external	39
Sports	English_language	other	64
other-search	Earth	other	43
Earth	Mathematics	other	51
Physics	World_War_II	link	52
other-empty	Physics	external	65
Philosophy	Physics	external	49
Main_Page	Art	external	46
Geography	Geography	link	49
Science	Mathematics	other	47
World_War_II	Main_Page	external	61
Sports	United_States	link	39
Technology	Physics	external	42
Biology	Technology	external	48
other-search	Biology	external	55
Literature	History	external	44
Geography	Sports	external	44
Art	United_States	link	56
History	Main_Page	external	42
Physics	Wikipedia	link	48
Biology	Literature	link	46
Mathematics	Main_Page	link	35
Technology	Physics	other	52
other-external	Earth	external	55
Biology	Religion	link	68
Physics	Physics	external	38
Philosophy	Earth	external	56
Geography	Geography	link	42
other-empty	Earth	other	54
United_States	Biology	link	40
English_language	English_language	link	36
Religion	Technology	external	38
Art	Main_Page	link	58
History	Sports	link	47
Sports	Religion	other	48
Earth	World_War_II	other	61
Religion	Music	other	69
Philosophy	Sports	link	47
Earth	History	external	53
Chemistry	Technology	external	64
World_War_II	World_War_II	external	49
Technology	Geography	external	64
English_language	Chemistry	external	44
Chemistry	Art	other	61
English_language	Earth	link	51
World_War_II	History	other	47
Biology	Chemistry	external	39
Biology	United_States	link	62
Religion	Music	other	31
Technology	Biology	external	54
History	World_War_II	link	50
Music	Science	external	46
English_language	Sports	link	44
Physics	Mathematics	link	54
Music	Science	external	47
English_language	United_States	other	49
Physics	Biology	other	39
Mathematics	Philosophy	external	52
Music	Biology	other	41
Literature	Main_Page	other	54
Sports	Physics	external	51
Chemistry	Chemistry	other	61
Philosophy	Main_Page	link	57
History	Sports	other	45
Religion	Earth	other	49
Earth	Religion	link	48
Chemistry	Philosophy	link	54
other-search	World_War_II	link	58
Science	Art	external	56
Science	Philosophy	external	58
Sports	Philosophy	other	51
Literature	Biology	other	69
World_War_II	History	other	44
Main_Page	United_States	external	62
English_language	Physics	other	37
Religion	World_War_II	link	54
Chemistry	Main_Page	external	74
Chemistry	World_War_II	other	73
Geography	Wikipedia	external	69
other-empty	Technology	other	60
other-internal	United_States	external	52
Mathematics	History	link	43
other-search	Biology	link	31
Music	Music	link	49
World_War_II	English_language	external	51
Earth	Art	external	50
United_States	Geography	link	49
Sports	Sports	external	47
United_States	Physics	external	61
Religion	Chemistry	other	53
other-external	Geography	external	55
other-external	English_language	other	53
Main_Page	Main_Page	external	44
Geography	Geography	external	51
other-search	Physics	external	58
Art	Geography	external	33
Philosophy	Art	external	41
World_War_II	Literature	other	37
United_States	Biology	external	48
Science	Science	other	50
Mathematics	Main_Page	other	46
World_War_II	Chemistry	other	48
other-external	Physics	external	51
Earth	Mathematics	link	56
Philosophy	English_language	external	64
other-internal	Technology	other	59
Philosophy	Art	other	70
Geography	Biology	external	53
Earth	World_War_II	external	35
Sports	Sports	external	61
other-internal	Religion	other	51
other-internal	Mathematics	external	36
English_language	United_States	external	43
Literature	Literature	external	51
Philosophy	Earth	link	47
United_States	Religion	link	35
Main_Page	Religion	other	43
Main_Page	Chemistry	other	59
other-search	World_War_II	link	57
other-empty	Mathematics	link	39
Philosophy	World_War_II	external	46
Mathematics	Wikipedia	other	39
Literature	Chemistry	link	46
other-internal	Philosophy	external	54
Science	United_States	external	55
History	Science	other	55
other-internal	Sports	other	74
World_War_II	Philosophy	external	63
Art	History	external	51
Art	Literature	link	33
Technology	Mathematics	link	52
other-empty	English_language	other	58
Main_Page	Wikipedia	link	35
Mathematics	World_War_II	other	38
Literature	Earth	other	52
Sports	Main_Page	other	47
English_language	World_War_II	other	60
Religion	Geography	external	46
Wikipedia	Philosophy	other	48
Physics	World_War_II	external	49
Art	Technology	link	43
other-empty	Chemistry	other	47
Geography	Music	other	74
Biology	Mathematics	external	57
Chemistry	Religion	external	54
Physics	Geography	link	40
Earth	Religion	other	55
Music	United_States	external	46
Art	Sports	link	81
Science	Mathematics	link	52
Biology	Main_Page	other	63
other-search	Sports	other	42
Chemistry	Wikipedia	other	39
Wikipedia	Art	link	39
other-external	Physics	link	44
Physics	Geography	external	43
Chemistry	United_States	other	47
Religion	United_States	other	54
other-external	United_States	external	44
Philosophy	Main_Page	external	48
History	Science	external	45
Science	Chemistry	other	44
Chemistry	Music	other	53
English_language	English_language	external	63
Physics	Technology	other	64
History	Literature	link	63
Wikipedia	Wikipedia	other	39
Literature	Art	link	44
Sports	Art	external	55
English_language	Sports	link	40
Biology	English_language	other	42
Biology	Physics	link	45
Geography	History	link	52
Philosophy	Chemistry	other	61
World_War_II	World_War_II	other	53
Literature	Literature	other	62
English_language	English_language	link	50
Music	World_War_II	external	45
Literature	History	link	41
Earth	World_War_II	external	57
English_language	English_language	external	46
Geography	History	external	40
Art	Biology	external	42
Physics	Literature	other	49
Sports	Literature	link	44
World_War_II	Geography	link	66
Sports	Chemistry	other	41
English_language	Earth	link	52
Physics	Literature	link	72
Physics	English_language	link	45
Science	History	external	68
Main_Page	Philosophy	other	56
Religion	Religion	link	45
Mathematics	History	link	37
other-search	United_States	other	45
History	Sports	external	43
United_States	Main_Page	other	43
History	Literature	link	50
Mathematics	Mathematics	other	45
Music	Geography	external	35
Sports	Art	link	62
Geography	Physics	link	38
English_language	Art	external	61
other-empty	Geography	external	50
Sports	Technology	external	33
Mathematics	Chemistry	link	43
Mathematics	Physics	external	46
Main_Page	Geography	other	54
other-empty	Religion	external	42
History	Mathematics	other	49
Philosophy	Science	other	49
Physics	Technology	other	53
Mathematics	Religion	other	47
United_States	Wikipedia	link	45
English_language	Earth	external	45
History	Literature	other	44
other-empty	Art	external	62
Art	Religion	other	68
Technology	Earth	other	48
Religion	Sports	external	47
other-empty	World_War_II	other	38
Art	Religion	other	54
Chemistry	Philosophy	other	38
Music	English_language	other	53
other-search	Biology	external	53
English_language	Physics	link	70
Art	English_language	link	44
Geography	English_language	other	43
Biology	Geography	other	49
Main_Page	Art	other	57
Philosophy	Chemistry	external	38
Physics	Music	link	49
Religion	Religion	link	44
Technology	World_War_II	external	42
Chemistry	Mathematics	link	59
Mathematics	Religion	external	61
United_States	United_States	external	52
Art	Art	external	44
United_States	Chemistry	link	36
United_States	History	link	28
Biology	Main_Page	link	38
Religion	English_language	external	59
Technology	Wikipedia	other	60
Mathematics	Geography	link	34
other-empty	English_language	link	68
Geography	Technology	link	34
Physics	History	other	41
Chemistry	Technology	other	58
English_language	Biology	external	62
Physics	English_language	other	49
other-search	Biology	link	39
Biology	Mathematics	external	42
Technology	History	other	52
Science	Chemistry	link	53
Music	English_language	other	34
Wikipedia	Music	link	61
Religion	Main_Page	link	40
Chemistry	World_War_II	other	49
Geography	Music	other	46
Geography	Science	other	47
English_language	Literature	other	49
Music	Art	link	49
other-search	Sports	link	72
Chemistry	Music	link	46
other-external	Philosophy	other	47
other-external	Art	other	45
other-external	Technology	link	43
Wikipedia	Biology	other	41
other-search	History	other	41
other-empty	Literature	other	45
United_States	Wikipedia	link	53
Sports	Wikipedia	external	44
United_States	Philosophy	link	49
United_States	Art	other	58
Music	Literature	external	47
Geography	History	external	48
Wikipedia	Main_Page	link	49
Mathematics	Science	link	50
Science	Main_Page	other	63
Main_Page	Geography	link	39
Music	Religion	link	51
Earth	Technology	link	52
Physics	History	link	44
Art	Art	other	39
Technology	Art	link	64
Science	Wikipedia	external	44
Religion	Religion	link	44
other-search	Religion	other	41
United_States	Chemistry	external	74
Earth	Geography	external	57
Sports	Sports	external	53
English_language	Geography	external	61
Physics	Earth	link	42
other-internal	Mathematics	other	44
Technology	Earth	external	47
Chemistry	Technology	link	43
other-external	Wikipedia	link	35
Main_Page	Main_Page	other	40
Technology	English_language	link	39
Religion	History	link	48
Earth	World_War_II	external	65
Religion	English_language	external	52
Religion	Sports	link	46
Religion	Earth	other	51
Sports	Religion	external	47
other-external	Physics	link	43
Earth	Main_Page	link	52
Wikipedia	World_War_II	external	33
United_States	Chemistry	other	72
other-internal	Art	external	46
United_States	Literature	external	57
Wikipedia	Music	external	45
Mathematics	Art	other	43
Philosophy	Literature	link	41
other-external	World_War_II	other	55
English_language	Philosophy	external	58
World_War_II	Technology	other	65
English_language	Chemistry	other	50
other-internal	Geography	external	52
other-internal	Chemistry	other	58
